goal	rule	score
p5(a7, X813)	p5(a7, a35)	0
p7(a97, a0, X412, X212)	p7(a97, a0, a31, X212)	0
p4(X611, X211, X111, X611)	p4(a46, a38, X111, a46)	0
p7(X0, a14, a21, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X69, X29, X19, X69)	p4(a48, a11, X19, a48)	0
p2(X0, a95)	p2(X7, X7) :- p1(X7, X9), p2(X9, a95), p1(X9, a97)	0
p4(X612, X212, X112, X612)	p4(a29, a38, X112, a29)	0
p5(X0, a62)	p5(X7, X7) :- p3(X0, X7)	0
p7(a6, a6, X0, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X113, X913, X113, a0)	p4(a75, a0, a75, a0)	0
p7(X1, X0, a72, X2)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p9(X013, X013, X013, X013)	p9(a0, a0, a0, a0)	0
p7(X0, a22, a64, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X69, X29, X19, X69)	p4(a48, a27, X19, a48)	0
p7(X88, X08, X48, X28)	p7(a97, a39, a1, X28)	0
p7(a97, a16, X45, X25)	p7(a97, a16, a17, X25)	0
p5(X0, a26)	p5(X3, X3) :- p2(X2, X3), p9(X2, X3, a0, X3)	0
p2(a63, X0)	p2(X7, X7) :- p1(X7, X9), p2(X9, a95), p1(X9, a97)	0
p7(a97, a46, X49, X29)	p7(a97, a46, a36, X29)	0
p7(X85, X05, X45, X25)	p7(a97, X94, a82, X25)	0
p7(X812, X012, X412, X212)	p7(a97, a29, a15, X212)	0
p7(a97, a60, X48, X28)	p7(a97, a60, a31, X28)	0
p7(X0, a46, a0, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X610, X210, X110, X610)	p4(a2, X68, X110, a2)	0
p4(X00, X90, X20, X20)	p4(X0, X90, a22, a22)	0
p9(X01, X01, X01, X01)	p9(a80, a80, a80, a80)	0
p7(a97, a29, X410, X210)	p7(a97, a29, a56, X210)	0
p4(X68, X28, X18, X68)	p4(a2, X66, X18, a2)	0
p7(a97, a23, X412, X212)	p7(a97, a23, a1, X212)	0
p7(a97, a97, X45, X25)	p7(a97, a97, a56, X25)	0
p9(X09, X09, X09, X09)	p9(a18, a18, a18, a18)	0
p7(a97, a1, X412, X212)	p7(a97, a1, a1, X212)	0
p7(a97, a29, X44, X24)	p7(a97, a29, a56, X24)	0
p4(X112, X912, X112, a0)	p4(a26, a0, a26, a0)	0
p7(X88, X08, X48, X28)	p7(a97, a55, a51, X28)	0
p4(X64, X24, X14, X64)	p4(a29, X62, X14, a29)	0
p7(X0, a26, a56, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X1, X1, a53, X2)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X0, a55, a38, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p5(a7, X810)	p5(a7, a22)	0
p7(X0, a60, a51, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X012, X912, X212, X212)	p4(a22, X912, a12, a12)	0
p4(X610, X210, X110, X610)	p4(a60, a26, X110, a60)	0
p7(X0, a70, a76, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X1, X1, a56, X0)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X20, X8, a37, X8)	p4(a12, a39, a37, a39)	0
p4(X00, X90, X20, X20)	p4(X0, X90, a54, a54)	0
p7(X0, a0, a53, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X66, X26, X16, X66)	p4(a55, a25, X16, a55)	0
p9(X05, X05, X05, X05)	p9(a47, a47, a47, a47)	0
p4(X69, X29, X19, X69)	p4(a30, a27, X19, a30)	0
p9(X09, X09, a24, X99)	p9(a11, a11, a24, X99)	0
p7(a97, a48, X49, X29)	p7(a97, a48, a76, X29)	0
p3(a10, a97)	p3(X1, X9) :- p7(X9, a43, X9, X1), p3(X9, a12)	0
p7(X0, X1, a0, X2)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X611, X211, X111, X611)	p4(a55, a55, X111, a55)	0
p5(X0, a75)	p5(X7, X7) :- p3(X0, X7)	0
p4(X612, X212, X112, X612)	p4(a48, a13, X112, a48)	0
p7(X0, a16, a1, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X813, X013, X413, X213)	p7(a97, a2, a51, X213)	0
p4(X611, X211, X111, X611)	p4(a23, a59, X111, a23)	0
p1(a46, X0)	p1(X1, X9) :- p4(X1, X9, X1, a0), p3(X1, a97), p1(X9, X9)	0
p7(a97, a1, X48, X28)	p7(a97, a1, a36, X28)	0
p7(X0, a0, a51, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X612, X212, X112, X612)	p4(a16, a74, X112, a16)	0
p9(X011, X011, X011, X011)	p9(a47, a47, a47, a47)	0
p7(X0, X0, a31, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X813, X013, X413, X213)	p7(a97, a35, a51, X213)	0
p7(X0, a7, a20, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p9(X013, X013, a24, X913)	p9(a99, a99, a24, X913)	0
p7(a97, a46, X411, X211)	p7(a97, a46, a0, X211)	0
p7(a97, X99, X410, X210)	p7(a97, X99, a17, X210)	0
p7(X1, X0, X2, X3)	p7(a31, a36, a0, a90) :- p3(a22, X0), p3(X0, X1), p9(X0, X0, a24, X9)	0
p7(X812, X012, X412, X212)	p7(a97, a23, a1, X212)	0
p5(a7, X813)	p5(a7, a33)	0
p7(X811, X011, X411, X211)	p7(a97, a39, a47, X211)	0
p7(X0, X0, a76, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X04, X94, X24, X24)	p4(X03, X94, a25, a25)	0
p7(X0, a54, a21, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X0, a23, a72, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(a97, a0, X411, X211)	p7(a97, a0, a17, X211)	0
p7(a97, a23, X411, X211)	p7(a97, a23, a36, X211)	0
p4(X65, X25, X15, X65)	p4(a60, a95, X15, a60)	0
p4(X611, X211, X111, X611)	p4(a0, a10, X111, a0)	0
p7(X1, X0, a17, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p2(a74, X0)	p2(X3, X2) :- p4(X6, X2, X1, X6), p1(X3, X6)	0
p7(X0, a23, a20, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p2(a13, X0)	p2(X7, X7) :- p1(X7, X9), p2(X9, a95), p1(X9, a97)	0
p7(X0, a62, a35, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X17, X97, X17, a0)	p4(a7, a0, a7, a0)	0
p7(X811, X011, X411, X211)	p7(a97, X910, a72, X211)	0
p7(a97, a16, X411, X211)	p7(a97, a16, a0, X211)	0
p7(X0, a43, X0, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(a97, a30, X49, X29)	p7(a97, a30, a17, X29)	0
p4(X611, X211, X111, X611)	p4(a0, a75, X111, a0)	0
p4(X612, X212, X112, X612)	p4(a60, a74, X112, a60)	0
p4(X611, X211, X111, X611)	p4(a60, a10, X111, a60)	0
p7(X86, X06, X46, X26)	p7(a97, a97, a82, X26)	0
p9(X02, X02, X02, X02)	p9(a0, a0, a0, a0)	0
p7(X0, a48, a20, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X612, X212, X112, X612)	p4(a60, a26, X112, a60)	0
p7(a97, a35, X49, X29)	p7(a97, a35, a0, X29)	0
p7(X0, a14, a50, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X65, X25, X15, X65)	p4(a35, a7, X15, a35)	0
p9(X011, X011, a24, X911)	p9(a92, a92, a24, X911)	0
p7(X812, X012, X412, X212)	p7(a97, a60, a51, X212)	0
p5(a7, X60)	p5(a7, a11)	0
p9(X010, X010, X010, X010)	p9(a22, a22, a22, a22)	0
p7(X812, X012, X412, X212)	p7(a97, X911, a82, X212)	0
p7(X0, a74, a61, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X62, X22, X12, X62)	p4(a1, X60, X12, a1)	0
p7(X88, X08, X48, X28)	p7(a97, a0, a20, X28)	0
p4(X66, X26, X16, X66)	p4(a0, a53, X16, a0)	0
p4(X00, X90, X20, X20)	p4(a53, X90, a12, a12)	0
p4(X20, X0, a37, X0)	p4(a25, a39, a37, a39)	0
p3(a14, a97)	p3(X1, X9) :- p7(X9, a43, X9, X1), p3(X9, a12)	0
p7(a97, a60, X48, X28)	p7(a97, a60, a38, X28)	0
p3(a90, a97)	p3(X1, X9) :- p7(X9, a43, X9, X1), p3(X9, a12)	0
p7(X0, a35, a56, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X610, X210, X110, X610)	p4(a23, a95, X110, a23)	0
p7(X812, X012, X412, X212)	p7(a97, a35, a64, X212)	0
p7(X45, X45, X05, a63)	p7(a23, a23, a63, a63)	0
p4(X610, X210, X110, X610)	p4(a2, a49, X110, a2)	0
p7(X810, X010, X410, X210)	p7(a97, a35, a72, X210)	0
p7(a97, a55, X410, X210)	p7(a97, a55, a76, X210)	0
p4(X62, X22, X12, X62)	p4(a39, X41, X12, a39)	0
p7(X0, a11, a51, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p5(a7, X61)	p5(a7, a22)	0
p7(X0, a82, X1, X0)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(a97, a48, X410, X210)	p7(a97, a48, a51, X210)	0
p7(a97, a29, X48, X28)	p7(a97, a29, a17, X28)	0
p4(X68, X28, X18, X68)	p4(a31, a53, X18, a31)	0
p4(X69, X29, X19, X69)	p4(a2, a75, X19, a2)	0
p4(X111, X911, X111, a0)	p4(a16, a0, a16, a0)	0
p7(a97, a31, X44, X24)	p7(a97, a31, a36, X24)	0
p7(X87, X07, X47, X27)	p7(a97, X96, a35, X27)	0
p4(X613, X213, X113, X613)	p4(a30, a13, X113, a30)	0
p7(X0, a97, a51, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p9(X21, X31, a0, X31)	p9(a38, a11, a0, a11)	0
p5(a7, X86)	p5(a7, a22)	0
p7(a97, a46, X411, X211)	p7(a97, a46, a53, X211)	0
p7(X0, a54, a34, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X19, X99, X19, a0)	p4(a26, a0, a26, a0)	0
p7(X84, X04, X44, X24)	p7(a97, a29, a15, X24)	0
p7(X0, X1, a17, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X20, X8, a37, X8)	p4(a25, a39, a37, a39)	0
p7(X85, X05, X45, X25)	p7(a97, a23, a38, X25)	0
p7(X0, a30, a36, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X00, X90, X20, X20)	p4(a53, X90, a0, a0)	0
p7(X0, a13, a82, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(a97, a23, X49, X29)	p7(a97, a23, a1, X29)	0
p7(X0, a26, a76, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X612, X212, X112, X612)	p4(a60, a90, X112, a60)	0
p7(X2, X1, X2, X3)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X84, X04, X44, X24)	p7(a97, X93, a35, X24)	0
p7(a97, a55, X410, X210)	p7(a97, a55, a56, X210)	0
p7(a97, a23, X411, X211)	p7(a97, a23, a76, X211)	0
p5(a7, X80)	p5(a7, a13)	0
p7(a97, a97, X49, X29)	p7(a97, a97, a17, X29)	0
p4(X010, X910, X210, X210)	p4(a77, X910, a0, a0)	0
p7(a97, a35, X49, X29)	p7(a97, a35, a70, X29)	0
p7(X0, a90, a35, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(a97, a16, X412, X212)	p7(a97, a16, a38, X212)	0
p7(a97, a48, X411, X211)	p7(a97, a48, a53, X211)	0
p4(X0, a39, X20, a57)	p4(a39, a39, a38, a57)	0
p4(X610, X210, X110, X610)	p4(a46, a90, X110, a46)	0
p4(X67, X27, X17, X67)	p4(a1, a11, X17, a1)	0
p7(X0, a59, a15, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X61, X21, X11, X61)	p4(a1, X7, X11, a1)	0
p9(X23, X33, a0, X33)	p9(a63, a23, a0, a23)	0
p7(X0, a1, a17, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X0, a63, a82, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(a97, a29, X44, X24)	p7(a97, a29, a0, X24)	0
p7(X0, X0, a64, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p9(X210, X310, a0, X310)	p9(a63, a23, a0, a23)	0
p7(a79, X0, a79, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X613, X213, X113, X613)	p4(a1, a16, X113, a1)	0
p7(a97, a39, X48, X28)	p7(a97, a39, a34, X28)	0
p7(X812, X012, X412, X212)	p7(a97, a31, a20, X212)	0
p7(X0, a22, a1, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X611, X211, X111, X611)	p4(a23, X410, X111, a23)	0
p7(X3, X3, a72, X0)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p2(X0, a54)	p2(X3, X2) :- p4(X6, X2, X1, X6), p1(X3, X6)	0
p7(X0, a62, X1, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X810, X010, X410, X210)	p7(a97, a2, a35, X210)	0
p5(a7, X98)	p5(a7, a40)	0
p7(a97, a55, X48, X28)	p7(a97, a55, a53, X28)	0
p4(X013, X913, X213, X213)	p4(a22, X913, a55, a55)	0
p7(X0, a60, a56, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X0, a70, a34, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X812, X012, X412, X212)	p7(a97, a48, a51, X212)	0
p7(X812, X012, X412, X212)	p7(a97, a97, a15, X212)	0
p7(X0, a74, a15, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X812, X012, X412, X212)	p7(a97, a2, a15, X212)	0
p7(X89, X09, X49, X29)	p7(a97, a31, a21, X29)	0
p7(X813, X013, X413, X213)	p7(a97, a1, a38, X213)	0
p4(X613, X213, X113, X613)	p4(a48, X611, X113, a48)	0
p4(X611, X211, X111, X611)	p4(a48, a90, X111, a48)	0
p7(a97, a1, X410, X210)	p7(a97, a1, a0, X210)	0
p4(X012, X912, X212, X212)	p4(a77, X912, a1, a1)	0
p4(X68, X28, X18, X68)	p4(a35, a7, X18, a35)	0
p7(X811, X011, X411, X211)	p7(a97, a35, a15, X211)	0
p9(X013, X013, a24, X913)	p9(a73, a73, a24, X913)	0
p7(X813, X013, X413, X213)	p7(a97, a2, a20, X213)	0
p4(X610, X210, X110, X610)	p4(a60, a55, X110, a60)	0
p7(X0, a49, a56, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X813, X013, X413, X213)	p7(a97, a1, a82, X213)	0
p7(a97, a29, X412, X212)	p7(a97, a29, a51, X212)	0
p2(a23, X0)	p2(X3, X2) :- p4(X6, X2, X1, X6), p1(X3, X6)	0
p7(X0, a55, a61, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p5(a7, X610)	p5(a7, a54)	0
p7(X86, X06, X46, X26)	p7(a97, X95, a20, X26)	0
p7(X88, X08, X48, X28)	p7(a97, a60, a51, X28)	0
p7(X0, a63, a72, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X84, X04, X44, X24)	p7(a97, X93, a38, X24)	0
p7(X84, X04, X44, X24)	p7(a97, a31, a20, X24)	0
p4(X61, X21, X11, X61)	p4(a23, X40, X11, a23)	0
p4(X69, X29, X19, X69)	p4(a46, a10, X19, a46)	0
p9(X03, X03, X03, X03)	p9(a12, a12, a12, a12)	0
p5(a7, a40)	p5(a7, a40)	0
p7(a97, a23, X45, X25)	p7(a97, a23, a0, X25)	0
p4(X611, X211, X111, X611)	p4(a46, a70, X111, a46)	0
p2(a14, X1)	p2(X7, X7) :- p1(X7, X9), p2(X9, a95), p1(X9, a97)	0
p2(X8, X0)	p2(X7, X7) :- p1(X7, X9), p2(X9, a95), p1(X9, a97)	0
p7(X85, X05, X45, X25)	p7(a97, a2, a20, X25)	0
p4(X612, X212, X112, X612)	p4(a55, a53, X112, a55)	0
p4(X03, X93, X23, X23)	p4(X02, X93, a1, a1)	0
p7(X0, a35, a1, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X82, X02, X42, X22)	p7(a97, X91, a50, X22)	0
p4(X611, X211, X111, X611)	p4(a60, X410, X111, a60)	0
p7(X811, X011, X411, X211)	p7(a97, a55, a35, X211)	0
p7(X85, X05, X45, X25)	p7(a97, X94, a64, X25)	0
p7(a72, X1, a72, X0)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X86, X06, X46, X26)	p7(a97, a97, a47, X26)	0
p7(X413, X413, X013, a63)	p7(a65, a65, a2, a63)	0
p9(X03, X03, X03, X03)	p9(a10, a10, a10, a10)	0
p4(X613, X213, X113, X613)	p4(a35, a27, X113, a35)	0
p4(X610, X210, X110, X610)	p4(a0, a70, X110, a0)	0
p7(X89, X09, X49, X29)	p7(a97, a48, a0, X29)	0
p4(X612, X212, X112, X612)	p4(a48, a38, X112, a48)	0
p7(X0, a35, a82, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(a97, a39, X49, X29)	p7(a97, a39, a56, X29)	0
p4(X69, X29, X19, X69)	p4(a16, a75, X19, a16)	0
p4(X17, X97, X17, a0)	p4(a2, a0, a2, a0)	0
p4(X613, X213, X113, X613)	p4(a31, a50, X113, a31)	0
p7(X0, a70, a82, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X612, X212, X112, X612)	p4(a16, a53, X112, a16)	0
p4(X61, X21, X11, X61)	p4(a30, X40, X11, a30)	0
p7(X813, X013, X413, X213)	p7(a97, a60, a38, X213)	0
p7(X2, X1, X2, a25)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X0, a39, a25, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X811, X011, X411, X211)	p7(a97, X910, a47, X211)	0
p7(a97, a35, X49, X29)	p7(a97, a35, a56, X29)	0
p4(X611, X211, X111, X611)	p4(a48, a59, X111, a48)	0
p7(X0, a0, a70, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X40, X40, X00, a63)	p7(a10, a10, a1, a63)	0
p7(X0, X1, a61, X2)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X813, X013, X413, X213)	p7(a97, a60, a15, X213)	0
p7(X89, X09, X49, X29)	p7(a97, a29, a38, X29)	0
p4(X69, X29, X19, X69)	p4(a30, a53, X19, a30)	0
p7(X0, a23, a15, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X0, a30, a34, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X04, X94, X24, X24)	p4(a77, X94, a80, a80)	0
p4(X66, X26, X16, X66)	p4(a0, a7, X16, a0)	0
p4(X612, X212, X112, X612)	p4(a30, a74, X112, a30)	0
p4(X66, X26, X16, X66)	p4(a48, a7, X16, a48)	0
p7(X0, a22, a38, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X0, a26, a53, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X69, X29, X19, X69)	p4(a48, X48, X19, a48)	0
p1(a13, a13)	p1(X0, X8) :- p5(X6, X4), p5(a7, X8), p7(X8, X0, X4, X2)	0
p4(X113, X913, X113, a0)	p4(X410, a0, X410, a0)	0
p7(X89, X09, X49, X29)	p7(a97, a35, a20, X29)	0
p4(X610, X210, X110, X610)	p4(a48, a25, X110, a48)	0
p4(X61, X21, X11, X61)	p4(a23, a31, X11, a23)	0
p7(X1, X1, a34, X0)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X0, a30, a20, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X010, X910, X210, X210)	p4(X09, X910, a27, a27)	0
p7(X0, a23, X1, X2)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X82, X02, X42, X22)	p7(a97, X91, a82, X22)	0
p7(a97, X94, X45, X25)	p7(a97, X94, a0, X25)	0
p7(X0, a63, a47, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p9(X010, X010, X010, X010)	p9(a54, a54, a54, a54)	0
p7(X3, X3, a36, X0)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(a97, a48, X48, X28)	p7(a97, a48, a1, X28)	0
p7(X0, a13, a15, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(X0, a25, a53, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X013, X913, X213, X213)	p4(X012, X913, a12, a12)	0
p7(X88, X08, X48, X28)	p7(a97, a35, a0, X28)	0
p5(a7, X66)	p5(a7, a47)	0
p7(X0, a1, a38, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p3(X9, a12)	p3(X1, X9) :- p7(X9, a43, X9, X1), p3(X9, a12)	0
p9(X25, X35, a0, X35)	p9(a1, a10, a0, a10)	0
p7(X89, X09, X49, X29)	p7(a97, a31, a0, X29)	0
p7(a97, a23, X411, X211)	p7(a97, a23, a70, X211)	0
p4(X69, X29, X19, X69)	p4(a30, a26, X19, a30)	0
p7(X0, a16, a50, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X0, a7, a31, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X612, X212, X112, X612)	p4(a48, a75, X112, a48)	0
p4(X63, X23, X13, X63)	p4(a55, a13, X13, a55)	0
p4(X111, X911, X111, a0)	p4(a48, a0, a48, a0)	0
p7(X810, X010, X410, X210)	p7(a97, a55, a47, X210)	0
p4(X07, X97, X27, X27)	p4(a22, X97, a1, a1)	0
p4(X611, X211, X111, X611)	p4(a29, a38, X111, a29)	0
p7(X0, a26, a51, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X88, X08, X48, X28)	p7(a97, a35, a82, X28)	0
p7(a97, a16, X412, X212)	p7(a97, a16, a56, X212)	0
p1(a46, a97)	p1(X1, X9) :- p4(X1, X9, X1, a0), p3(X1, a97), p1(X9, X9)	0
p7(X0, a35, a0, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p0(X1, X5)	p0(X1, X3) :- p4(X2, X1, X3, X1), p0(X1, X2), p4(X1, a39, X2, a57)	0
p4(X613, X213, X113, X613)	p4(a2, a11, X113, a2)	0
p9(X04, X04, X04, X04)	p9(a54, a54, a54, a54)	0
p4(X610, X210, X110, X610)	p4(a46, a70, X110, a46)	0
p4(X68, X28, X18, X68)	p4(a31, a7, X18, a31)	0
p7(X0, a90, X1, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X0, a54, a0, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X05, X95, X25, X25)	p4(X04, X95, a1, a1)	0
p7(a97, a46, X411, X211)	p7(a97, a46, a38, X211)	0
p9(X24, X34, a0, X34)	p9(a10, a16, a0, a16)	0
p7(X0, a46, a34, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X811, X011, X411, X211)	p7(a97, a55, a64, X211)	0
p4(X68, X28, X18, X68)	p4(a39, a26, X18, a39)	0
p7(X812, X012, X412, X212)	p7(a97, a55, a15, X212)	0
p5(a7, X99)	p5(a7, a22)	0
p4(X612, X212, X112, X612)	p4(a39, a59, X112, a39)	0
p4(X612, X212, X112, X612)	p4(a1, a11, X112, a1)	0
p4(X68, X28, X18, X68)	p4(a31, a25, X18, a31)	0
p7(X0, a29, a20, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X813, X013, X413, X213)	p7(a97, a35, a20, X213)	0
p4(X69, X29, X19, X69)	p4(a23, a27, X19, a23)	0
p4(X05, X95, X25, X25)	p4(X04, X95, a88, a88)	0
p7(X46, X46, X06, a63)	p7(a23, a23, a63, a63)	0
p7(X0, a10, a56, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X610, X210, X110, X610)	p4(a2, a7, X110, a2)	0
p9(X010, X010, X010, X010)	p9(a1, a1, a1, a1)	0
p7(X810, X010, X410, X210)	p7(a97, a2, a64, X210)	0
p7(X85, X05, X45, X25)	p7(a97, a23, a21, X25)	0
p4(X112, X912, X112, a0)	p4(a27, a0, a27, a0)	0
p4(X62, X22, X12, X62)	p4(a30, a51, X12, a30)	0
p7(X0, a54, a38, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X69, X29, X19, X69)	p4(a23, a10, X19, a23)	0
p7(X0, a55, a20, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p7(X85, X05, X45, X25)	p7(a97, a97, a47, X25)	0
p4(X12, X92, X12, a0)	p4(a86, a0, a86, a0)	0
p7(a37, X30, X00, X80)	p7(a37, a39, a25, X80)	0
p7(a97, a48, X411, X211)	p7(a97, a48, a36, X211)	0
p7(X0, a35, a36, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X611, X211, X111, X611)	p4(a46, a55, X111, a46)	0
p7(X88, X08, X48, X28)	p7(a97, a0, a61, X28)	0
p4(X013, X913, X213, X213)	p4(a22, X913, a27, a27)	0
p7(X0, a95, a1, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p4(X69, X29, X19, X69)	p4(a29, a13, X19, a29)	0
p7(X1, X1, a1, X2)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p4(X610, X210, X110, X610)	p4(a23, a53, X110, a23)	0
p7(a97, a97, X0, X1)	p7(X4, X3, X4, a69) :- p7(X4, X7, X4, X3)	0
p7(a97, a29, X411, X211)	p7(a97, a29, a38, X211)	0
p7(a97, a60, X48, X28)	p7(a97, a60, a76, X28)	0
p4(X613, X213, X113, X613)	p4(a55, a54, X113, a55)	0
p4(X010, X910, X210, X210)	p4(a22, X910, a97, a97)	0
p4(X613, X213, X113, X613)	p4(a39, a16, X113, a39)	0
p7(a97, X98, X49, X29)	p7(a97, X98, a56, X29)	0
p7(X0, a26, a47, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	0
p5(a7, X84)	p5(a7, a26)	0
