goal	rule	score
p6(a24, X413, X513)	p6(a24, a47, a5)	0
p6(a24, X411, X511)	p6(a24, a13, a0)	0
p6(a24, X45, X55)	p6(a24, a70, a18)	0
p4(X47, X17)	p4(a21, a42)	0
p0(X45, X75)	p0(a0, a45)	0
p6(a24, X48, X58)	p6(a24, a3, a17)	0
p6(a24, X411, X511)	p6(a24, a52, a36)	0
p6(a24, X412, X512)	p6(a24, a30, a46)	0
p4(X613, X113)	p4(a54, a0)	0
p4(X48, X38)	p4(a36, a0)	0
p4(X47, X17)	p4(a12, a51)	0
p4(X43, X13)	p4(a0, a28)	0
p8(X24, X24)	p8(a72, a72)	0
p7(a14, a38)	p7(X4, X8) :- p1(X0, X8, X4)	0
p4(X612, X112)	p4(a51, a31)	0
p4(X411, X111)	p4(a21, a24)	0
p6(a24, X44, X54)	p6(a24, a52, a93)	0
p6(a24, X412, X512)	p6(a24, X69, a99)	0
p1(X84, a20, X84)	p1(a9, a20, a9)	0
p6(a24, a90, X62)	p6(a24, a90, a10)	0
p6(a24, X413, X513)	p6(a24, a29, a34)	0
p3(a16, a93)	p3(X5, X4) :- p3(X5, X7), p5(X5, X7), p3(X6, X5), p6(a24, X4, X5)	0
p6(a24, a12, X69)	p6(a24, a12, a87)	0
p6(a24, X48, X58)	p6(a24, a20, a30)	0
p4(X47, X17)	p4(a5, a11)	0
p4(X65, X15)	p4(a11, a26)	0
p4(a25, X14)	p4(a25, a42)	0
p4(X411, X111)	p4(a4, a83)	0
p4(X412, X112)	p4(a12, a2)	0
p6(a24, X45, X55)	p6(a24, X74, a68)	0
p8(X41, X71)	p8(a43, a16)	0
p6(a24, X412, X512)	p6(a24, a21, a59)	0
p6(a24, X45, X55)	p6(a24, a91, a33)	0
p6(a24, a33, X64)	p6(a24, a33, a11)	0
p6(a24, a16, X64)	p6(a24, a16, a25)	0
p6(a24, X413, X513)	p6(a24, X610, a71)	0
p4(X412, X112)	p4(a60, a2)	0
p6(a24, X48, X58)	p6(a24, a30, a82)	0
p4(X47, X17)	p4(a60, a12)	0
p6(a24, X43, X53)	p6(a24, a33, a82)	0
p6(a24, X413, X513)	p6(a24, a36, a28)	0
p4(X412, X112)	p4(a96, a67)	0
p6(a24, X44, X54)	p6(a24, a93, a71)	0
p4(X65, X15)	p4(a21, a12)	0
p4(X49, X19)	p4(a0, a65)	0
p6(a24, X45, X55)	p6(a24, X62, a13)	0
p6(a24, X413, X513)	p6(a24, a29, a45)	0
p6(a24, X413, X513)	p6(a24, a0, a90)	0
p4(X65, X15)	p4(a69, a28)	0
p7(a51, X0)	p7(X4, X8) :- p1(X0, X8, X4)	0
p4(X65, X15)	p4(a21, a61)	0
p6(a24, a70, X0)	p6(a24, a70, a44)	0
p6(a24, X411, X511)	p6(a24, a28, a30)	0
p4(X65, X15)	p4(a20, a14)	0
p4(X411, X111)	p4(a44, a57)	0
p6(a24, X412, X512)	p6(a24, a1, a30)	0
p8(X411, X711)	p8(a50, a42)	0
p4(X65, X15)	p4(a63, a26)	0
p4(X411, X111)	p4(a38, a58)	0
p4(X65, X15)	p4(a52, a18)	0
p6(a24, X411, X511)	p6(a24, a15, a64)	0
p6(a24, X48, X58)	p6(a24, a41, a93)	0
p4(a25, X111)	p4(a25, a39)	0
p4(X411, a21)	p4(a81, a21)	0
p4(X65, X15)	p4(a11, a91)	0
p6(a24, a32, X610)	p6(a24, a32, a14)	0
p4(X63, X13)	p4(a46, a30)	0
p6(a93, X66, X56)	p6(a93, a49, a31)	0
p4(a25, X14)	p4(a25, a96)	0
p6(a24, X413, X513)	p6(a24, a0, a27)	0
p6(a24, X411, X511)	p6(a24, a46, a1)	0
p0(X45, X75)	p0(a34, a19)	0
p6(a24, X44, X54)	p6(a24, a93, a92)	0
p4(X65, X15)	p4(a10, a45)	0
p4(X612, X112)	p4(a47, a32)	0
p6(a24, a65, X69)	p6(a24, a65, a96)	0
p4(X613, X113)	p4(a3, a15)	0
p0(X48, X78)	p0(a27, a66)	0
p4(X44, X14)	p4(a26, a51)	0
p8(X411, X711)	p8(a14, a44)	0
p6(a24, X44, X54)	p6(a24, a93, a28)	0
p4(a15, X112)	p4(a15, a80)	0
p2(a90, a0)	p2(X6, X3) :- p3(X3, X6)	0
p6(a24, X413, X513)	p6(a24, a64, a13)	0
p4(X412, X112)	p4(a85, a23)	0
p6(a24, X413, X513)	p6(a24, a22, a41)	0
p4(X412, X112)	p4(a28, a2)	0
p6(a24, a57, X64)	p6(a24, a57, a81)	0
p3(X0, a14)	p3(X5, X4) :- p3(X5, X7), p5(X5, X7), p3(X6, X5), p6(a24, X4, X5)	0
p6(a24, X413, X513)	p6(a24, a57, a10)	0
p6(a24, X43, X53)	p6(a24, a99, a5)	0
p6(a24, X64, X66)	p6(a24, X64, a4)	0
p6(a24, X69, a0)	p6(a24, X69, a0)	0
p6(a24, X45, X55)	p6(a24, a36, a71)	0
p6(a24, X45, X55)	p6(a24, a57, a19)	0
p4(X49, X19)	p4(a21, a89)	0
p6(a24, X411, X511)	p6(a24, a90, a15)	0
p6(a24, X45, X55)	p6(a24, a10, a97)	0
p6(a24, a0, X63)	p6(a24, a0, a38)	0
p6(a24, X44, X54)	p6(a24, a56, a92)	0
p6(a24, X413, X513)	p6(a24, a32, a57)	0
p6(a24, X46, X56)	p6(a24, X75, a28)	0
p1(a71, X0, X1)	p1(X3, a76, a20) :- p5(X3, X2), p8(X2, X2), p9(X3)	0
p0(X411, X711)	p0(a48, a29)	0
p4(a57, X19)	p4(a57, a10)	0
p6(a24, X45, X55)	p6(a24, a81, a28)	0
p4(X43, X13)	p4(a10, a61)	0
p6(a24, X413, X513)	p6(a24, X712, a11)	0
p4(X611, X111)	p4(a47, a15)	0
p6(a24, X45, X55)	p6(a24, a46, a57)	0
p4(X47, X17)	p4(a81, a58)	0
p4(X43, X13)	p4(a25, a85)	0
p4(X412, X112)	p4(a45, a58)	0
p6(a24, X44, X54)	p6(a24, X72, a68)	0
p4(X412, X112)	p4(a41, a67)	0
p6(a24, a36, X69)	p6(a24, a36, a21)	0
p6(a93, X66, X56)	p6(a93, a36, a18)	0
p6(a24, X43, X53)	p6(a24, a10, a15)	0
p6(a24, X411, X511)	p6(a24, a91, a61)	0
p4(a27, X0)	p4(X5, X5) :- p7(X5, a57), p2(X5, a0)	0
p4(X44, X14)	p4(a29, a15)	0
p4(X411, X111)	p4(a28, a81)	0
p6(a24, a38, X62)	p6(a24, a38, a38)	0
p4(X412, X112)	p4(a27, a47)	0
p6(a24, X413, X513)	p6(a24, a11, a47)	0
p6(a24, X43, X53)	p6(a24, a0, a28)	0
p6(a24, X48, X58)	p6(a24, a1, a97)	0
p6(a24, X413, X513)	p6(a24, a70, a20)	0
p4(X412, X112)	p4(a65, a83)	0
p4(X412, X112)	p4(a7, a28)	0
p6(a93, X62, X52)	p6(a93, a37, a20)	0
p6(a24, a16, X68)	p6(a24, a16, a26)	0
p4(X44, X14)	p4(a29, a91)	0
p4(a14, X14)	p4(a14, a34)	0
p6(a24, X412, X512)	p6(a24, a11, a52)	0
p4(X611, X111)	p4(a62, a21)	0
p6(a24, X413, X513)	p6(a24, a83, a45)	0
p6(a24, X413, X513)	p6(a24, X210, a47)	0
p6(a24, X43, X53)	p6(a24, a90, a13)	0
p6(a24, X45, X55)	p6(a24, a41, a92)	0
p6(a24, X412, X512)	p6(a24, a28, a34)	0
p4(X65, X15)	p4(a54, a24)	0
p6(a24, X413, X513)	p6(a24, a22, a63)	0
p6(a24, X412, X512)	p6(a24, a57, a45)	0
p4(X65, X15)	p4(a12, a39)	0
p4(X44, X14)	p4(a87, a26)	0
p4(a41, X111)	p4(a41, a40)	0
p7(a1, a57)	p7(X4, X8) :- p1(X0, X8, X4)	0
p4(X613, X113)	p4(a14, a42)	0
p4(a7, X13)	p4(a7, a28)	0
p6(a24, a16, X64)	p6(a24, a16, a4)	0
p4(X65, X15)	p4(a7, a2)	0
p4(X44, X14)	p4(a10, a57)	0
p4(X40, X3)	p4(a0, a17)	0
p6(a24, X412, X512)	p6(a24, a13, a19)	0
p4(X412, X112)	p4(a45, a30)	0
p6(a24, X43, X53)	p6(a24, a32, a11)	0
p6(a24, X45, X55)	p6(a24, a96, a81)	0
p6(a24, a10, X611)	p6(a24, a10, a44)	0
p4(a15, X112)	p4(a15, a45)	0
p6(a24, X69, X610)	p6(a24, X69, a13)	0
p6(a24, X413, X513)	p6(a24, a81, a10)	0
p6(a24, a12, X69)	p6(a24, a12, a12)	0
p9(a41)	p9(X5) :- p9(X5), p7(X5, X0)	0
p4(X65, X15)	p4(a35, a30)	0
p4(X43, X13)	p4(a85, a47)	0
p4(X412, X112)	p4(a4, a2)	0
p4(X49, X19)	p4(a96, a93)	0
p6(a24, X44, X54)	p6(a24, a10, a36)	0
p6(a24, a59, a0)	p6(a24, a59, a0)	0
p8(X212, X212)	p8(a93, a93)	0
p4(X613, X113)	p4(a3, a81)	0
p6(a24, X413, X513)	p6(a24, a12, a32)	0
p4(X65, X15)	p4(a53, a27)	0
p4(a13, X112)	p4(a13, a63)	0
p4(X44, X14)	p4(a21, a31)	0
p4(X411, X111)	p4(a14, a91)	0
p4(X411, X111)	p4(a60, a45)	0
p6(a24, X45, X55)	p6(a24, a33, a46)	0
p4(X65, X15)	p4(a61, a93)	0
p6(a24, X45, X55)	p6(a24, a71, a11)	0
p6(a24, X45, X55)	p6(a24, a25, a38)	0
p4(a14, X112)	p4(a14, a66)	0
p4(X613, X113)	p4(a93, a1)	0
p4(X412, X112)	p4(a26, a83)	0
p8(X42, X72)	p8(a63, a80)	0
p4(X44, X14)	p4(a0, a24)	0
p6(a24, X413, X513)	p6(a24, a3, a40)	0
p6(a24, X44, X54)	p6(a24, X61, a90)	0
p6(a24, X48, X58)	p6(a24, a41, a12)	0
p4(X412, X112)	p4(a81, a61)	0
p9(a64)	p9(X6) :- p4(X4, X1), p9(X1), p1(X4, X9, X7), p4(X6, X1)	0
p6(a24, X413, X513)	p6(a24, a96, a22)	0
p8(X40, X70)	p8(a12, a26)	0
p6(a24, X45, X55)	p6(a24, a11, a16)	0
p5(a39, X0)	p5(X7, X5) :- p1(X7, X2, X5)	0
p6(a24, X413, X513)	p6(a24, a56, a32)	0
p6(a24, X413, X513)	p6(a24, a5, a63)	0
p4(X412, X112)	p4(a29, a96)	0
p6(a24, X45, X55)	p6(a24, a10, a46)	0
p4(X611, X111)	p4(a12, a31)	0
p6(a24, a16, X66)	p6(a24, a16, a29)	0
p6(a24, X43, X53)	p6(a24, a99, a0)	0
p4(X411, X111)	p4(a85, a58)	0
p6(a24, X412, X512)	p6(a24, a21, a12)	0
p4(X47, X17)	p4(a27, a13)	0
p6(a77, X65, X85)	p6(a77, a31, a11)	0
p6(a24, X45, X55)	p6(a24, a52, a61)	0
p6(a24, a87, X69)	p6(a24, a87, a0)	0
p4(a13, X13)	p4(a13, a81)	0
p6(a24, X413, X513)	p6(a24, a15, a11)	0
p6(a24, X43, X53)	p6(a24, a86, a47)	0
p5(a45, a21)	p5(X7, X5) :- p1(X7, X2, X5)	0
p6(a24, X413, X513)	p6(a24, a86, a18)	0
p6(a24, X45, X55)	p6(a24, a33, a19)	0
p4(X47, X17)	p4(a29, a38)	0
p4(X411, X111)	p4(a25, a11)	0
p4(X43, X13)	p4(a4, a85)	0
p6(a24, X412, X512)	p6(a24, a26, a59)	0
p6(a24, a22, X64)	p6(a24, a22, a45)	0
p0(X47, X77)	p0(a5, a17)	0
p6(a77, X64, X84)	p6(a77, a15, a76)	0
p6(a24, a10, X62)	p6(a24, a10, a21)	0
p6(a24, X411, X511)	p6(a24, a1, a82)	0
p4(X43, X13)	p4(a57, a46)	0
p6(a24, a13, X69)	p6(a24, a13, a38)	0
p4(X65, X15)	p4(a62, a42)	0
p4(X44, X14)	p4(a7, a68)	0
p4(X65, X15)	p4(a25, a81)	0
p6(a24, X413, X513)	p6(a24, X610, a20)	0
p4(X65, X15)	p4(a54, a89)	0
p4(X612, X112)	p4(a0, a23)	0
p8(a13, a33)	p8(a13, a33)	0
p6(a24, X45, X55)	p6(a24, a11, a83)	0
p3(a0, a60)	p3(X5, X4) :- p3(X5, X7), p5(X5, X7), p3(X6, X5), p6(a24, X4, X5)	0
p6(a24, X48, X58)	p6(a24, a10, a42)	0
p6(a24, X45, X55)	p6(a24, a63, a17)	0
p6(a93, X67, X57)	p6(a93, a37, a20)	0
p4(X411, X111)	p4(a41, a68)	0
p3(a11, a36)	p3(X6, X5) :- p6(a93, X6, X5), p0(X5, X6)	0
p6(a24, X413, X513)	p6(a24, a18, a20)	0
p6(a24, a16, X61)	p6(a24, a16, a16)	0
p6(a24, X45, X55)	p6(a24, a21, a34)	0
p6(a24, X413, X513)	p6(a24, a30, a13)	0
p6(a24, X45, X55)	p6(a24, a41, a47)	0
p6(a24, X45, X55)	p6(a24, a22, a12)	0
p6(a24, X413, X513)	p6(a24, a30, a45)	0
p4(X65, X15)	p4(a45, a65)	0
p4(a98, X112)	p4(a98, a11)	0
p6(a24, X413, X513)	p6(a24, a46, a70)	0
p8(X44, X74)	p8(a13, a55)	0
p6(a24, X412, X512)	p6(a24, a25, a15)	0
p6(a24, X412, X512)	p6(a24, a10, a71)	0
p4(X44, X14)	p4(a96, a81)	0
p4(X44, X14)	p4(a45, a81)	0
p4(a29, X13)	p4(a29, a40)	0
p4(X412, X112)	p4(a21, a18)	0
p4(X613, X113)	p4(a7, a1)	0
p6(a24, X413, X513)	p6(a24, a67, a14)	0
p6(a24, X411, X511)	p6(a24, a86, a38)	0
p4(X49, X19)	p4(a0, a58)	0
p6(a24, X413, X513)	p6(a24, a61, a68)	0
p4(X44, X14)	p4(a41, a81)	0
p4(X47, X17)	p4(a14, a12)	0
p6(a77, X611, X811)	p6(a77, a47, a97)	0
p6(a24, X45, X55)	p6(a24, a41, a40)	0
p6(a24, X44, X54)	p6(a24, a28, a18)	0
p0(X47, X77)	p0(a8, a55)	0
p6(a24, X412, X512)	p6(a24, a86, a82)	0
p4(X612, X112)	p4(a79, a57)	0
p6(a93, X64, X54)	p6(a93, a10, a51)	0
p6(a24, X412, X512)	p6(a24, a87, a99)	0
p6(a24, X45, X55)	p6(a24, a46, a56)	0
p4(a10, a15)	p4(a10, a15)	0
p4(a34, X14)	p4(a34, a91)	0
p4(X44, X14)	p4(a29, a47)	0
p6(a24, a28, X62)	p6(a24, a28, a0)	0
p6(a24, X45, X55)	p6(a24, a32, a15)	0
p6(a24, X44, X54)	p6(a24, X61, a1)	0
p4(X613, X113)	p4(a57, a27)	0
p4(X65, X15)	p4(a17, a38)	0
p6(a24, X413, X513)	p6(a24, a56, a45)	0
p6(a24, X43, X53)	p6(a24, a10, a82)	0
p4(X44, X14)	p4(a81, a12)	0
p6(a24, X413, X513)	p6(a24, a28, a40)	0
p4(X65, X15)	p4(a10, a34)	0
p6(a24, X412, X512)	p6(a24, a15, a87)	0
p6(a24, X413, X513)	p6(a24, a68, a13)	0
p8(X43, X73)	p8(a21, a75)	0
p4(X412, X112)	p4(a57, a15)	0
p4(a97, X14)	p4(a97, a57)	0
p6(a24, X413, X513)	p6(a24, a11, a14)	0
p4(X411, X111)	p4(a60, a38)	0
p4(X412, X112)	p4(a27, a30)	0
p4(X412, X112)	p4(a44, a39)	0
p4(a15, X112)	p4(a15, a39)	0
p8(X40, X70)	p8(a23, a44)	0
p4(X411, X111)	p4(a87, a91)	0
p9(a99)	p9(X0) :- p7(a14, X0)	0
p4(X613, X113)	p4(a27, a28)	0
p6(a24, X46, X56)	p6(a24, a10, a87)	0
p4(X44, X14)	p4(a85, a96)	0
p4(X43, X13)	p4(a57, a42)	0
p6(a24, X48, X58)	p6(a24, a41, a41)	0
p6(a24, X27, X69)	p6(a24, X27, a44)	0
p9(a63)	p9(X8) :- p4(X8, X6), p1(X8, a20, X8), p6(a77, X6, X8)	0
p7(a14, a39)	p7(X4, X8) :- p1(X0, X8, X4)	0
p4(X44, X14)	p4(a41, a23)	0
p6(a24, a45, X610)	p6(a24, a45, a13)	0
p4(a67, a20)	p4(a67, a20)	0
p6(a24, X413, X513)	p6(a24, a86, a83)	0
p4(X47, X17)	p4(a4, a96)	0
p6(a24, X43, X53)	p6(a24, a62, a47)	0
p6(a24, X410, X510)	p6(a24, a1, a59)	0
p6(a24, X44, X54)	p6(a24, a1, a28)	0
p6(a24, X413, X513)	p6(a24, a12, a5)	0
p6(a24, a36, X69)	p6(a24, a36, a28)	0
p4(X613, X113)	p4(a29, a67)	0
p6(a24, a11, X610)	p6(a24, a11, a0)	0
p6(a24, a87, X69)	p6(a24, a87, a26)	0
p6(a24, a87, X69)	p6(a24, a87, a57)	0
p6(a77, X612, X812)	p6(a77, a62, a81)	0
p6(a24, X43, X53)	p6(a24, a36, a40)	0
p6(a24, X412, X512)	p6(a24, X710, a45)	0
p6(a24, X43, X53)	p6(a24, a36, a97)	0
p4(X613, X113)	p4(a51, a91)	0
p6(a24, X45, X55)	p6(a24, a26, a13)	0
p8(X41, X71)	p8(a50, a53)	0
p6(a24, X45, X55)	p6(a24, a14, a42)	0
p6(a24, X44, X54)	p6(a24, a47, a27)	0
p4(X63, X13)	p4(a38, a31)	0
p4(a15, X112)	p4(a15, a46)	0
p6(a24, X48, X58)	p6(a24, a45, a1)	0
p0(X41, X71)	p0(a90, a14)	0
p6(a24, X45, X55)	p6(a24, X63, a57)	0
p4(X65, X15)	p4(a87, a14)	0
p6(a24, X45, X55)	p6(a24, a25, a52)	0
p4(a4, X13)	p4(a4, a28)	0
p6(a24, X44, X54)	p6(a24, a38, a28)	0
p4(X412, X112)	p4(a94, a32)	0
p6(a24, a60, X69)	p6(a24, a60, a4)	0
p4(X613, X113)	p4(a7, a21)	0
p6(a24, X411, X511)	p6(a24, a33, a3)	0
p4(a18, X14)	p4(a18, a53)	0
p6(a24, X412, X512)	p6(a24, a61, a15)	0
p4(X412, X112)	p4(a25, a47)	0
p4(X47, X17)	p4(a85, a42)	0
p4(X412, X112)	p4(a10, a81)	0
p4(X411, X111)	p4(a26, a68)	0
p4(X611, X111)	p4(a1, a47)	0
p4(X611, X111)	p4(a32, a2)	0
p8(X47, X77)	p8(a13, a69)	0
p4(X44, X14)	p4(a87, a79)	0
p6(a24, X43, X53)	p6(a24, a32, a1)	0
p0(X45, X75)	p0(a14, a24)	0
p6(a24, X413, X513)	p6(a24, a18, a27)	0
p6(a24, X412, X512)	p6(a24, a87, a61)	0
p6(a24, X413, X513)	p6(a24, a81, a18)	0
p6(a93, X67, X57)	p6(a93, a45, a51)	0
p6(a24, X43, X53)	p6(a24, a15, a80)	0
p4(X411, X111)	p4(a85, a51)	0
p6(a24, X46, X56)	p6(a24, a46, a14)	0
p4(X64, X14)	p4(a14, a45)	0
p4(X64, X14)	p4(a85, a10)	0
p4(X412, X112)	p4(a96, a79)	0
p4(X68, X18)	p4(a16, a32)	0
p4(X412, X112)	p4(a5, a46)	0
p4(a62, X14)	p4(a62, a42)	0
p4(X44, X14)	p4(a60, a1)	0
p4(X49, X19)	p4(a21, a39)	0
p6(a24, a10, X611)	p6(a24, a10, a4)	0
p6(a24, X45, X55)	p6(a24, a45, a17)	0
p6(a24, a4, X69)	p6(a24, a4, a88)	0
p4(X65, X15)	p4(a46, a80)	0
p4(X64, X14)	p4(a87, a20)	0
p6(a24, a62, X62)	p6(a24, a62, a25)	0
p4(X44, X14)	p4(a38, a11)	0
p4(X611, X111)	p4(a79, a28)	0
p4(X44, X14)	p4(a4, a18)	0
p6(a24, X410, X510)	p6(a24, a16, a20)	0
p6(a24, X46, X56)	p6(a24, a46, a19)	0
p6(a24, a90, X610)	p6(a24, a90, a10)	0
p6(a24, a32, X610)	p6(a24, a32, a18)	0
p4(X65, X15)	p4(a62, a89)	0
p6(a24, a67, X61)	p6(a24, a67, a46)	0
p4(X44, X14)	p4(a14, a20)	0
p4(X47, X17)	p4(a85, a91)	0
p6(a24, a10, X611)	p6(a24, a10, a5)	0
p4(X411, X111)	p4(a4, a20)	0
p6(a24, X412, X512)	p6(a24, a90, a15)	0
p4(X613, X113)	p4(a7, a89)	0
p6(a24, X45, X55)	p6(a24, a87, a5)	0
p6(a93, X63, X53)	p6(a93, a14, a88)	0
p6(a24, X48, X58)	p6(a24, a31, a3)	0
p4(X411, X111)	p4(a25, a89)	0
p9(a18)	p9(X6) :- p4(X4, X1), p9(X1), p1(X4, X9, X7), p4(X6, X1)	0
p6(a24, X413, X513)	p6(a24, a63, a15)	0
p6(a93, X62, X52)	p6(a93, a1, a17)	0
p6(a24, X413, X513)	p6(a24, a11, a22)	0
p6(a24, X68, X610)	p6(a24, X68, a16)	0
p6(a24, a81, X610)	p6(a24, a81, a65)	0
p6(a24, X44, X54)	p6(a24, a28, a16)	0
p6(a24, X44, X54)	p6(a24, a86, a41)	0
p4(X44, X14)	p4(a85, a26)	0
p4(X40, a1)	p4(a62, a1)	0
p3(X0, a32)	p3(X6, X5) :- p6(a93, X6, X5), p0(X5, X6)	0
p6(a24, X413, X513)	p6(a24, a90, a87)	0
p6(a24, X44, X54)	p6(a24, a88, a34)	0
p6(a24, X48, X58)	p6(a24, a45, a47)	0
p4(X49, X19)	p4(a29, a28)	0
p6(a24, X44, X54)	p6(a24, a52, a99)	0
p4(X412, X112)	p4(a45, a24)	0
p8(X43, X73)	p8(a61, a14)	0
p6(a24, a10, X69)	p6(a24, a10, a10)	0
p4(X65, X15)	p4(a35, a62)	0
p4(X44, X14)	p4(a38, a10)	0
p6(a24, X45, X55)	p6(a24, a33, a97)	0
p6(a24, X413, X513)	p6(a24, a86, a30)	0
p6(a24, a33, a81)	p6(a24, a33, a81)	0
p4(X411, X111)	p4(a26, a1)	0
p4(X47, X17)	p4(a4, a42)	0
p6(a24, a32, X610)	p6(a24, a32, a0)	0
p6(a24, X45, X55)	p6(a24, a71, a1)	0
p6(a24, X711, X69)	p6(a24, X711, a45)	0
p4(X44, X14)	p4(a0, a32)	0
p6(a24, X76, X64)	p6(a24, X76, a60)	0
p6(a24, X412, X512)	p6(a24, a36, a45)	0
p6(a24, a47, X610)	p6(a24, a47, a32)	0
p4(X65, X15)	p4(a29, a91)	0
p4(X611, X111)	p4(a79, a20)	0
p6(a24, X45, X55)	p6(a24, a46, a5)	0
p4(X49, X19)	p4(a41, a45)	0
p4(X613, X113)	p4(a39, a85)	0
p4(a80, X112)	p4(a80, a13)	0
p4(a3, X112)	p4(a3, a39)	0
p6(a24, X45, X55)	p6(a24, a44, a38)	0
p4(X47, X17)	p4(a1, a15)	0
p4(X65, X15)	p4(a15, a12)	0
p4(a88, X111)	p4(a88, a1)	0
p4(X412, X112)	p4(a25, a29)	0
p4(X65, X15)	p4(a10, a57)	0
p6(a24, X412, X512)	p6(a24, a52, a3)	0
p6(a24, X43, X53)	p6(a24, a99, a15)	0
p6(a24, X411, X511)	p6(a24, a10, a56)	0
p6(a24, a27, X62)	p6(a24, a27, a29)	0
p4(X64, X14)	p4(a87, a91)	0
p6(a24, X0, X61)	p6(a24, X0, a10)	0
p4(X65, X15)	p4(a29, a0)	0
p6(a24, X45, X55)	p6(a24, a96, a28)	0
p6(a24, X413, X513)	p6(a24, a56, a0)	0
p8(X47, X77)	p8(a27, a76)	0
p4(X44, X14)	p4(a27, a42)	0
p4(a47, X111)	p4(a47, a38)	0
p6(a24, X48, X58)	p6(a24, a22, a90)	0
p6(a24, a10, X610)	p6(a24, a10, a13)	0
p3(a16, a63)	p3(X5, X4) :- p3(X5, X7), p5(X5, X7), p3(X6, X5), p6(a24, X4, X5)	0
p6(a24, X49, X59)	p6(a24, a86, a11)	0
p6(a24, X45, X55)	p6(a24, a26, a1)	0
p4(X47, X17)	p4(a60, a58)	0
p4(a32, X112)	p4(a32, a81)	0
p6(a24, X413, X513)	p6(a24, a28, a47)	0
p6(a24, X412, X512)	p6(a24, a56, a99)	0
p6(a93, X62, X52)	p6(a93, a14, a88)	0
p4(X65, X15)	p4(a0, a24)	0
p6(a24, X411, X511)	p6(a24, a32, a71)	0
p6(a24, a27, X62)	p6(a24, a27, a12)	0
p6(a24, a27, X62)	p6(a24, a27, a14)	0
p4(X43, a10)	p4(a96, a10)	0
p6(a24, X46, X56)	p6(a24, a0, a38)	0
p6(a24, a16, X63)	p6(a24, a16, a12)	0
p6(a24, a90, X62)	p6(a24, a90, a60)	0
p6(a24, X45, X55)	p6(a24, a60, a31)	0
p4(X65, X15)	p4(a4, a61)	0
p4(X49, X19)	p4(a57, a18)	0
p4(X49, X19)	p4(a88, a91)	0
p6(a24, a62, X62)	p6(a24, a62, a12)	0
p6(a24, X413, X513)	p6(a24, a44, a81)	0
p6(a24, X413, X513)	p6(a24, X29, a0)	0
p8(X24, X24)	p8(a16, a16)	0
p4(a46, X14)	p4(a46, a40)	0
p6(a24, X44, X54)	p6(a24, a45, a97)	0
p6(a24, X45, X55)	p6(a24, a46, a99)	0
p6(a24, X413, X513)	p6(a24, a30, a36)	0
p6(a24, X45, X55)	p6(a24, a36, a83)	0
p4(X65, X15)	p4(a17, a96)	0
p6(a24, X44, X54)	p6(a24, a28, a41)	0
p6(a24, X413, X513)	p6(a24, a41, a59)	0
p6(a24, X45, X55)	p6(a24, a27, a28)	0
p6(a24, X46, X56)	p6(a24, a46, a46)	0
p6(a24, X44, X54)	p6(a24, a54, a99)	0
p6(a24, X412, X512)	p6(a24, a57, a71)	0
p4(X44, X14)	p4(a81, a67)	0
p6(a24, X45, X55)	p6(a24, X63, a17)	0
p4(X411, X111)	p4(a44, a47)	0
p4(X49, X19)	p4(a5, a38)	0
p4(X65, X15)	p4(a33, a57)	0
p6(a24, a46, X611)	p6(a24, a46, a27)	0
p4(a62, X14)	p4(a62, a89)	0
p4(X613, X113)	p4(a64, a1)	0
p4(X47, X17)	p4(a5, a81)	0
p6(a24, X411, X511)	p6(a24, a10, a80)	0
p4(a98, X112)	p4(a98, a20)	0
p4(X49, X19)	p4(a41, a11)	0
p4(X69, X19)	p4(a29, a21)	0
p6(a24, X43, X53)	p6(a24, a81, a88)	0
p6(a24, X413, X513)	p6(a24, a56, a19)	0
p4(X411, X111)	p4(a87, a21)	0
p6(a24, a38, X62)	p6(a24, a38, a81)	0
p5(a57, a1)	p5(X7, X5) :- p1(X7, X2, X5)	0
p4(a85, X13)	p4(a85, a10)	0
p6(a24, a64, a81)	p6(a24, a64, a81)	0
p6(a24, X413, X513)	p6(a24, X29, a27)	0
p4(X47, X17)	p4(a1, a61)	0
p6(a24, a38, X610)	p6(a24, a38, a11)	0
p4(X49, X19)	p4(a14, a28)	0
p6(a24, X412, X512)	p6(a24, a91, a13)	0
p6(a24, a15, X63)	p6(a24, a15, a94)	0
p6(a24, X413, X513)	p6(a24, a33, a91)	0
p6(a24, X45, X55)	p6(a24, a52, a11)	0
p6(a24, X45, X55)	p6(a24, a31, a45)	0
p4(X613, X113)	p4(a10, a27)	0
p4(X64, X14)	p4(a1, a38)	0
p6(a24, X43, X53)	p6(a24, a3, a41)	0
p4(X412, X112)	p4(a5, a26)	0
p6(a24, a65, X69)	p6(a24, a65, a85)	0
p4(X65, X15)	p4(a45, a81)	0
p4(X65, X15)	p4(a65, a38)	0
p2(a92, a0)	p2(X6, X3) :- p3(X3, X6)	0
p6(a24, X44, X54)	p6(a24, a91, a18)	0
p6(a24, a5, X62)	p6(a24, a5, a46)	0
p6(a24, X45, X55)	p6(a24, a44, a97)	0
p6(a24, X413, X513)	p6(a24, a30, a90)	0
p5(a41, X0)	p5(X7, X5) :- p1(X7, X2, X5)	0
p4(X613, X113)	p4(a11, a66)	0
p4(a98, X112)	p4(a98, a68)	0
p6(a24, X412, X512)	p6(a24, a87, a83)	0
p6(a24, X48, X58)	p6(a24, a88, a46)	0
