goal	rule	score
p5(a37, X912)	p5(a37, a72)	0
p5(a11, X911)	p5(a11, a72)	0
p6(X813, a13, a24, X313, X313)	p6(a5, a13, a24, a0, a0)	0
p5(X511, X911)	p5(a1, a10)	0
p5(X512, X912)	p5(a28, a37)	0
p5(a2, X94)	p5(a2, a75)	0
p6(X83, a13, a24, X33, X33)	p6(a12, a13, a24, a3, a3)	0
p6(X84, a13, a24, X34, X34)	p6(a42, a13, a24, a3, a3)	0
p6(X85, a13, a24, X35, X35)	p6(a78, a13, a24, a73, a73)	0
p5(a35, X94)	p5(a35, a30)	0
p5(X59, X99)	p5(a70, a10)	0
p5(X512, X912)	p5(a87, a73)	0
p5(a8, a51)	p5(a8, a51)	0
p6(X85, a13, a24, X35, X35)	p6(a12, a13, a24, a41, a41)	0
p6(X813, a13, a24, X313, X313)	p6(X89, a13, a24, a33, a33)	0
p5(a5, a18)	p5(a5, a18)	0
p5(X512, X912)	p5(a70, a73)	0
p5(a28, X911)	p5(a28, a92)	0
p5(a84, X94)	p5(a84, a81)	0
p5(X54, X94)	p5(a96, a28)	0
p6(X89, a13, a24, X39, X39)	p6(a5, a13, a24, a11, a11)	0
p5(X53, X93)	p5(a73, a70)	0
p5(a37, X92)	p5(a37, a87)	0
p5(a72, X911)	p5(a72, a35)	0
p5(a84, X810)	p5(a84, a11)	0
p5(a13, X810)	p5(a13, a51)	0
p5(X512, X912)	p5(a18, a52)	0
p5(X52, X92)	p5(a32, a6)	0
p6(X83, a13, a24, X33, X33)	p6(a6, a13, a24, a10, a10)	0
p5(a30, X912)	p5(a30, a69)	0
p5(a87, X912)	p5(a87, a75)	0
p5(a34, X94)	p5(a34, a1)	0
p5(X57, X97)	p5(a24, a28)	0
p6(X810, a13, a24, X310, X310)	p6(a81, a13, a24, a12, a12)	0
p6(X810, a13, a24, X310, X310)	p6(a90, a13, a24, a19, a19)	0
p5(a13, X910)	p5(a13, a1)	0
p5(X57, X97)	p5(a39, a68)	0
p5(a6, X910)	p5(a6, a90)	0
p6(X85, a13, a24, X35, X35)	p6(a12, a13, a24, a59, a59)	0
p6(X88, a13, a24, X38, X38)	p6(a92, a13, a24, a10, a10)	0
p5(a81, X910)	p5(a81, a35)	0
p6(X810, a13, a24, X310, X310)	p6(a62, a13, a24, a39, a39)	0
p6(X88, a13, a24, X38, X38)	p6(a2, a13, a24, a40, a40)	0
p5(X511, X911)	p5(a13, a34)	0
p6(X83, a13, a24, X33, X33)	p6(a87, a13, a24, a0, a0)	0
p5(a67, X911)	p5(a67, a91)	0
p6(X813, a13, a24, X313, X313)	p6(X811, a13, a24, a6, a6)	0
p0(X79, X79)	p0(a2, a2)	0
p5(X0, a24)	p5(X5, X5) :- p7(X9), p5(X5, X9)	0
p5(X511, X911)	p5(a92, a68)	0
p6(X83, a13, a24, X33, X33)	p6(a39, a13, a24, a10, a10)	0
p6(X87, a13, a24, X37, X37)	p6(a90, a13, a24, a0, a0)	0
p6(X87, a13, a24, X37, X37)	p6(a91, a13, a24, a40, a40)	0
p6(X83, a13, a24, X33, X33)	p6(a28, a13, a24, a42, a42)	0
p6(X89, a13, a24, X39, X39)	p6(a12, a13, a24, a42, a42)	0
p6(X86, a13, a24, X36, X36)	p6(a28, a13, a24, a51, a51)	0
p6(X811, a13, a24, X311, X311)	p6(X810, a13, a24, a0, a0)	0
p5(X512, X912)	p5(a81, a68)	0
p5(a72, X911)	p5(a72, a2)	0
p5(X511, X911)	p5(a62, a6)	0
p6(X811, a13, a24, X311, X311)	p6(a42, a13, a24, a51, a51)	0
p5(a24, a62)	p5(a24, a62)	0
p5(X59, X99)	p5(a84, a68)	0
p6(X810, a13, a24, X310, X310)	p6(a3, a13, a24, a59, a59)	0
p5(X54, X94)	p5(a37, a6)	0
p0(X712, X712)	p0(a19, a19)	0
p5(X53, X93)	p5(a6, a0)	0
p5(a68, X93)	p5(a68, a72)	0
p6(X811, a13, a24, X311, X311)	p6(a57, a13, a24, a32, a32)	0
p5(a42, X99)	p5(a42, a1)	0
p5(a73, X92)	p5(a73, a69)	0
p6(X85, a13, a24, X35, X35)	p6(a1, a13, a24, a39, a39)	0
p5(a62, X910)	p5(a62, a69)	0
p5(a18, X98)	p5(a18, a96)	0
p5(a67, X93)	p5(a67, a35)	0
p6(X812, a13, a24, X312, X312)	p6(a11, a13, a24, a73, a73)	0
p5(a10, X911)	p5(a10, a1)	0
p6(X813, a13, a24, X313, X313)	p6(X810, a13, a24, a59, a59)	0
p5(X53, X93)	p5(a90, a73)	0
p6(X84, a13, a24, X34, X34)	p6(a84, a13, a24, a67, a67)	0
p5(X513, X913)	p5(a75, a0)	0
p6(X813, a13, a24, X313, X313)	p6(a32, a13, a24, a6, a6)	0
p5(X511, X911)	p5(a75, a73)	0
p5(a78, X98)	p5(a78, a91)	0
p6(X812, a13, a24, X312, X312)	p6(X810, a13, a24, a0, a0)	0
p5(X513, X913)	p5(a32, a10)	0
p6(X813, a13, a24, X313, X313)	p6(a96, a13, a24, a39, a39)	0
p5(a90, a0)	p5(a90, a0)	0
p5(X511, X911)	p5(a62, a52)	0
p5(a5, X912)	p5(a5, a67)	0
p0(X71, X71)	p0(a50, a50)	0
p6(X89, a13, a24, X39, X39)	p6(a5, a13, a24, a39, a39)	0
p6(X813, a13, a24, X313, X313)	p6(a25, a13, a24, a12, a12)	0
p5(X53, X93)	p5(a3, a12)	0
p6(X84, a13, a24, X34, X34)	p6(a18, a13, a24, a67, a67)	0
p5(a24, X97)	p5(a24, a30)	0
p5(a18, a69)	p5(a18, a69)	0
p5(a2, X89)	p5(a2, a18)	0
p6(X82, a13, a24, X32, X32)	p6(a8, a13, a24, a6, a6)	0
p6(X87, a13, a24, X37, X37)	p6(a81, a13, a24, a3, a3)	0
p6(X84, a13, a24, X34, X34)	p6(a88, a13, a24, a3, a3)	0
p5(a84, X910)	p5(a84, a75)	0
p5(X55, X95)	p5(a30, a68)	0
p6(X810, a13, a24, X310, X310)	p6(a1, a13, a24, a40, a40)	0
p5(a37, X912)	p5(a37, a42)	0
p5(X57, X97)	p5(a37, a0)	0
p5(X59, X99)	p5(a73, a84)	0
p5(a81, X98)	p5(a81, a90)	0
p5(a30, X910)	p5(a30, a78)	0
p6(X813, a13, a24, X313, X313)	p6(a62, a13, a24, a19, a19)	0
p5(X510, X910)	p5(a12, a84)	0
p5(X52, X92)	p5(a72, a68)	0
p5(X510, X910)	p5(a72, a68)	0
p5(X513, X913)	p5(a34, a18)	0
p5(a67, X94)	p5(a67, a92)	0
p5(X56, X96)	p5(a73, a0)	0
p5(X53, X93)	p5(a92, a73)	0
p5(a92, X88)	p5(a92, a69)	0
p5(a57, X911)	p5(a57, a72)	0
p5(a35, X94)	p5(a35, a69)	0
p5(X53, X93)	p5(a32, a28)	0
p5(X513, X913)	p5(a96, a52)	0
p6(X87, a13, a24, X37, X37)	p6(a12, a13, a24, a39, a39)	0
p5(X55, X95)	p5(a2, a49)	0
p5(X513, X913)	p5(a30, a32)	0
p5(X511, X911)	p5(a6, a70)	0
p6(X812, a13, a24, X312, X312)	p6(X810, a13, a24, a39, a39)	0
p5(a92, X96)	p5(a92, a88)	0
p6(X84, a13, a24, X34, X34)	p6(a73, a13, a24, a6, a6)	0
p6(X813, a13, a24, X313, X313)	p6(a58, a13, a24, a67, a67)	0
p5(a0, X98)	p5(a0, a35)	0
p5(X511, X911)	p5(a18, a3)	0
p6(X810, a13, a24, X310, X310)	p6(a10, a13, a24, a81, a81)	0
p5(X512, X912)	p5(a10, a37)	0
p5(X54, X94)	p5(a1, a13)	0
p7(a51)	p7(X1) :- p5(X8, X1)	0
p5(X53, X93)	p5(a28, a84)	0
p5(a30, X911)	p5(a30, a69)	0
p0(X710, X710)	p0(a2, a2)	0
p6(X87, a13, a24, X37, X37)	p6(a30, a13, a24, a51, a51)	0
p6(X83, a13, a24, X33, X33)	p6(a87, a13, a24, a39, a39)	0
p6(X83, a13, a24, X33, X33)	p6(X82, a13, a24, a3, a3)	0
p6(X85, a13, a24, X35, X35)	p6(a68, a13, a24, a41, a41)	0
p5(X57, X97)	p5(a96, a34)	0
p6(X84, a13, a24, X34, X34)	p6(a68, a13, a24, a24, a24)	0
p5(X513, X913)	p5(a78, a0)	0
p6(X84, a13, a24, X34, X34)	p6(a75, a13, a24, a40, a40)	0
p5(a57, X92)	p5(a57, a1)	0
p5(a52, X912)	p5(a52, a87)	0
p6(X85, a13, a24, X35, X35)	p6(a30, a13, a24, a33, a33)	0
p6(X813, a13, a24, X313, X313)	p6(a13, a13, a24, a39, a39)	0
p0(X710, X710)	p0(a97, a97)	0
p6(X82, a13, a24, X32, X32)	p6(a10, a13, a24, a12, a12)	0
p6(X813, a13, a24, X313, X313)	p6(a0, a13, a24, a0, a0)	0
p5(a73, X99)	p5(a73, a2)	0
p5(a39, X97)	p5(a39, a72)	0
p5(a24, a18)	p5(a24, a18)	0
p6(X810, a13, a24, X310, X310)	p6(a90, a13, a24, a32, a32)	0
p6(X85, a13, a24, X35, X35)	p6(X83, a13, a24, a10, a10)	0
p5(X513, X913)	p5(a92, a84)	0
p5(a84, X99)	p5(a84, a69)	0
p5(a10, X810)	p5(a10, a20)	0
p6(X813, a13, a24, X313, X313)	p6(a88, a13, a24, a51, a51)	0
p5(X57, X97)	p5(a3, a34)	0
p6(X810, a13, a24, X310, X310)	p6(a72, a13, a24, a24, a24)	0
p5(X512, X912)	p5(a6, a0)	0
p5(a75, a47)	p5(a75, a47)	0
p6(X84, a13, a24, X34, X34)	p6(a70, a13, a24, a16, a16)	0
p5(X55, X95)	p5(a3, a6)	0
p6(X813, a13, a24, X313, X313)	p6(a11, a13, a24, a32, a32)	0
p5(a69, X810)	p5(a69, a78)	0
p5(a90, X911)	p5(a90, a67)	0
p5(a37, X93)	p5(a37, a30)	0
p5(a52, X98)	p5(a52, a75)	0
p5(a42, X96)	p5(a42, a96)	0
p6(X82, a13, a24, X32, X32)	p6(a5, a13, a24, a32, a32)	0
p5(X55, X95)	p5(a13, a84)	0
p7(a24)	p7(X8) :- p6(X5, X5, a23, X8, X7)	0
p6(X811, a13, a24, X311, X311)	p6(a72, a13, a24, a81, a81)	0
p5(X512, X912)	p5(a69, a52)	0
p5(X51, X91)	p5(a92, a5)	0
p5(X50, X90)	p5(a32, a10)	0
p5(a72, X912)	p5(a72, a35)	0
p2(a51)	p2(X7) :- p6(X7, X0, X1, a36, X1)	0
p6(X83, a13, a24, X33, X33)	p6(a52, a13, a24, a33, a33)	0
p6(X83, a13, a24, X33, X33)	p6(a88, a13, a24, a32, a32)	0
p5(a11, X910)	p5(a11, a91)	0
p6(X87, a13, a24, X37, X37)	p6(a24, a13, a24, a33, a33)	0
p6(X88, a13, a24, X38, X38)	p6(a92, a13, a24, a73, a73)	0
p5(a78, X910)	p5(a78, a39)	0
p5(a62, X910)	p5(a62, a78)	0
p5(X53, X93)	p5(a35, a13)	0
p6(X810, a13, a24, X310, X310)	p6(a0, a13, a24, a12, a12)	0
p5(a26, X810)	p5(a26, a47)	0
p6(X87, a13, a24, X37, X37)	p6(a35, a13, a24, a3, a3)	0
p5(a3, X93)	p5(a3, a39)	0
p6(X87, a13, a24, X37, X37)	p6(a3, a13, a24, a11, a11)	0
p5(X57, X97)	p5(a39, a12)	0
p5(a30, X94)	p5(a30, a39)	0
p5(X513, X913)	p5(a0, a18)	0
p5(X510, X910)	p5(a52, a18)	0
p5(a35, X0)	p5(X8, X8) :- p2(X3), p6(X8, a13, a24, X3, X3)	0
p5(X511, X911)	p5(a3, a28)	0
p5(X512, X912)	p5(a2, a37)	0
p7(a57)	p7(X0) :- p3(X0, X2, a10, X8, X3)	0
p5(a75, X910)	p5(a75, a92)	0
p5(a39, X910)	p5(a39, a91)	0
p6(X84, a13, a24, X34, X34)	p6(a35, a13, a24, a32, a32)	0
p5(a69, X910)	p5(a69, a75)	0
p5(X53, X93)	p5(a78, a70)	0
p5(X53, X93)	p5(a2, a28)	0
p5(X59, X99)	p5(a42, a5)	0
p6(X85, a13, a24, X35, X35)	p6(a68, a13, a24, a67, a67)	0
p5(X55, X95)	p5(a34, a32)	0
p5(X52, X92)	p5(a37, a34)	0
p5(X511, X911)	p5(a91, a52)	0
p6(X87, a13, a24, X37, X37)	p6(a37, a13, a24, a32, a32)	0
p5(X510, X910)	p5(a11, a13)	0
p5(X57, X97)	p5(a88, a52)	0
p5(a5, X93)	p5(a5, a69)	0
p5(X59, X99)	p5(a26, a18)	0
p5(a72, X97)	p5(a72, a91)	0
p5(X513, X913)	p5(a3, a49)	0
p5(a28, X910)	p5(a28, a91)	0
p6(X85, a13, a24, X35, X35)	p6(a81, a13, a24, a41, a41)	0
p6(X89, a13, a24, X39, X39)	p6(a26, a13, a24, a81, a81)	0
p5(X510, X910)	p5(a91, a12)	0
p5(a90, X97)	p5(a90, a35)	0
p5(a72, X912)	p5(a72, a2)	0
p6(X83, a13, a24, X33, X33)	p6(a8, a13, a24, a10, a10)	0
p5(a2, X912)	p5(a2, a90)	0
p6(X84, a13, a24, X34, X34)	p6(a3, a13, a24, a40, a40)	0
p5(X57, X97)	p5(a88, a84)	0
p5(a32, X88)	p5(a32, a11)	0
p5(X511, X911)	p5(a5, a84)	0
p6(X82, a13, a24, X32, X32)	p6(a28, a13, a24, a3, a3)	0
p5(a3, X910)	p5(a3, a92)	0
p5(a39, X912)	p5(a39, a88)	0
p6(X811, a13, a24, X311, X311)	p6(a2, a13, a24, a3, a3)	0
p5(a1, a23)	p5(a1, a23)	0
p5(X52, X92)	p5(a39, a70)	0
p5(a2, X911)	p5(a2, a81)	0
p5(a67, X94)	p5(a67, a1)	0
p5(X53, X93)	p5(a5, a6)	0
p5(X55, X95)	p5(a24, a73)	0
p6(X87, a13, a24, X37, X37)	p6(a39, a13, a24, a3, a3)	0
p5(a70, X93)	p5(a70, a35)	0
p5(X51, X91)	p5(a26, a28)	0
p6(X83, a13, a24, X33, X33)	p6(a67, a13, a24, a24, a24)	0
p6(X89, a13, a24, X39, X39)	p6(a2, a13, a24, a0, a0)	0
p5(a92, X910)	p5(a92, a30)	0
p5(X54, X94)	p5(a34, a49)	0
p5(a32, X0)	p5(X5, X5) :- p7(X9), p5(X5, X9)	0
p6(X82, a13, a24, X32, X32)	p6(a10, a13, a24, a59, a59)	0
p5(a32, X912)	p5(a32, a39)	0
p5(X55, X95)	p5(a49, a37)	0
p5(X513, X913)	p5(a78, a6)	0
p5(X512, X912)	p5(a35, a12)	0
p6(X811, a13, a24, X311, X311)	p6(a13, a13, a24, a33, a33)	0
p5(X511, X911)	p5(a69, a68)	0
p5(X54, X94)	p5(a26, a0)	0
p5(X510, X910)	p5(a30, a12)	0
p5(a42, X910)	p5(a42, a2)	0
p5(X513, X913)	p5(a10, a3)	0
p6(X811, a13, a24, X311, X311)	p6(a49, a13, a24, a16, a16)	0
p5(a87, X98)	p5(a87, a24)	0
p5(a51, X911)	p5(a51, a2)	0
p6(X810, a13, a24, X310, X310)	p6(a70, a13, a24, a6, a6)	0
p5(a72, X87)	p5(a72, a69)	0
p5(a12, X93)	p5(a12, a96)	0
p0(X712, X712)	p0(a58, a58)	0
p5(X512, X912)	p5(a3, a68)	0
p6(X89, a13, a24, X39, X39)	p6(a84, a13, a24, a41, a41)	0
p5(a0, X93)	p5(a0, a81)	0
p5(X511, X911)	p5(a37, a68)	0
p5(a6, a69)	p5(a6, a69)	0
p6(X84, a13, a24, X34, X34)	p6(a35, a13, a24, a40, a40)	0
p5(a96, X93)	p5(a96, a1)	0
p6(X84, a13, a24, X34, X34)	p6(a52, a13, a24, a3, a3)	0
p6(X88, a13, a24, X38, X38)	p6(a72, a13, a24, a73, a73)	0
p0(X712, X712)	p0(a34, a34)	0
p5(X57, X97)	p5(a35, a10)	0
p6(X83, a13, a24, X33, X33)	p6(a13, a13, a24, a39, a39)	0
p6(X813, a13, a24, X313, X313)	p6(a1, a13, a24, a0, a0)	0
p6(X811, a13, a24, X311, X311)	p6(a2, a13, a24, a73, a73)	0
p5(a47, X0)	p5(X8, X8) :- p2(X3), p6(X8, a13, a24, X3, X3)	0
p5(X55, X95)	p5(a34, a28)	0
p5(a2, X912)	p5(a2, a78)	0
p6(X811, a13, a24, X311, X311)	p6(a0, a13, a24, a32, a32)	0
p6(X87, a13, a24, X37, X37)	p6(a1, a13, a24, a33, a33)	0
p5(a39, X94)	p5(a39, a81)	0
p6(X85, a13, a24, X35, X35)	p6(a24, a13, a24, a67, a67)	0
p5(X512, X912)	p5(a87, a3)	0
p6(X88, a13, a24, X38, X38)	p6(a57, a13, a24, a6, a6)	0
p5(a91, X911)	p5(a91, a72)	0
p5(a37, X911)	p5(a37, a35)	0
p6(X89, a13, a24, X39, X39)	p6(a57, a13, a24, a39, a39)	0
p6(X88, a13, a24, X38, X38)	p6(a52, a13, a24, a81, a81)	0
p5(X512, X912)	p5(a68, a5)	0
p5(a92, X88)	p5(a92, a25)	0
p6(X85, a13, a24, X35, X35)	p6(a28, a13, a24, a33, a33)	0
p6(X813, a13, a24, X313, X313)	p6(a42, a13, a24, a67, a67)	0
p5(a62, X912)	p5(a62, a1)	0
p5(X54, X94)	p5(a92, a12)	0
p5(X58, X98)	p5(a1, a84)	0
p5(a72, X912)	p5(a72, a24)	0
p5(X512, X912)	p5(a47, a13)	0
p6(X84, a13, a24, X34, X34)	p6(a91, a13, a24, a67, a67)	0
p6(X83, a13, a24, X33, X33)	p6(a8, a13, a24, a67, a67)	0
p5(X512, X912)	p5(a34, a5)	0
p5(a28, a32)	p5(a28, a32)	0
p5(a32, X910)	p5(a32, a81)	0
p0(X0, X6)	p0(X0, a20) :- p6(X0, X0, X0, a0, a29), p6(X0, X9, a1, a58, a0)	0
p6(X87, a13, a24, X37, X37)	p6(a69, a13, a24, a19, a19)	0
p6(X82, a13, a24, X32, X32)	p6(X81, a13, a24, a51, a51)	0
p5(X511, X911)	p5(a42, a28)	0
p6(X82, a13, a24, X32, X32)	p6(a3, a13, a24, a10, a10)	0
p6(X83, a13, a24, X33, X33)	p6(a90, a13, a24, a24, a24)	0
p5(a57, X93)	p5(a57, a69)	0
p6(X84, a13, a24, X34, X34)	p6(a42, a13, a24, a73, a73)	0
p6(X813, a13, a24, X313, X313)	p6(a20, a13, a24, a6, a6)	0
p5(a10, X0)	p5(X5, X5) :- p7(X9), p5(X5, X9)	0
p5(X510, X910)	p5(a1, a84)	0
p5(X57, X97)	p5(a84, a52)	0
p5(a49, X912)	p5(a49, a2)	0
p6(X84, a13, a24, X34, X34)	p6(a28, a13, a24, a0, a0)	0
p6(X813, a13, a24, X313, X313)	p6(a70, a13, a24, a39, a39)	0
p6(X86, a13, a24, X36, X36)	p6(a10, a13, a24, a81, a81)	0
p5(X55, X95)	p5(a90, a0)	0
p6(X811, a13, a24, X311, X311)	p6(a2, a13, a24, a16, a16)	0
p6(X82, a13, a24, X32, X32)	p6(a5, a13, a24, a19, a19)	0
p5(X511, X911)	p5(a10, a34)	0
p6(X85, a13, a24, X35, X35)	p6(a67, a13, a24, a11, a11)	0
p5(X53, X93)	p5(a5, a70)	0
p6(X811, a13, a24, X311, X311)	p6(X88, a13, a24, a41, a41)	0
p5(X58, X98)	p5(a24, a49)	0
p5(X58, X98)	p5(a87, a18)	0
p5(a84, X910)	p5(a84, a72)	0
p6(X813, a13, a24, X313, X313)	p6(a49, a13, a24, a67, a67)	0
p5(X53, X93)	p5(a68, a10)	0
p0(X76, X76)	p0(a2, a2)	0
p5(X52, X92)	p5(a28, a3)	0
p5(X513, X913)	p5(a81, a13)	0
p5(X0, a84)	p5(X5, X5) :- p7(X9), p5(X5, X9)	0
p5(X59, X99)	p5(a6, a13)	0
p6(X84, a13, a24, X34, X34)	p6(a26, a13, a24, a16, a16)	0
p6(X83, a13, a24, X33, X33)	p6(a91, a13, a24, a10, a10)	0
p5(a92, X911)	p5(a92, a42)	0
p5(X511, X911)	p5(a72, a18)	0
p5(X55, X95)	p5(a28, a68)	0
p6(X813, a13, a24, X313, X313)	p6(a8, a13, a24, a40, a40)	0
p5(a2, X92)	p5(a2, a92)	0
p5(X510, X910)	p5(a87, a18)	0
p6(X812, a13, a24, X312, X312)	p6(a2, a13, a24, a16, a16)	0
p5(a92, X95)	p5(a92, a67)	0
p5(X58, X98)	p5(a42, a73)	0
p6(X87, a13, a24, X37, X37)	p6(a69, a13, a24, a41, a41)	0
p5(a26, X910)	p5(a26, a42)	0
p5(X512, X912)	p5(a30, a70)	0
p5(a35, X910)	p5(a35, a1)	0
p5(X511, X911)	p5(a37, a52)	0
p5(a39, a0)	p5(a39, a0)	0
p5(X510, X910)	p5(a13, a5)	0
p5(X512, X912)	p5(a6, a37)	0
p6(X89, a13, a24, X39, X39)	p6(a26, a13, a24, a39, a39)	0
p5(a68, X94)	p5(a68, a69)	0
p6(X87, a13, a24, X37, X37)	p6(a30, a13, a24, a3, a3)	0
p5(a26, X94)	p5(a26, a90)	0
p5(a3, X96)	p5(a3, a30)	0
p6(X84, a13, a24, X34, X34)	p6(a88, a13, a24, a12, a12)	0
p5(a42, X810)	p5(a42, a8)	0
p6(X82, a13, a24, X32, X32)	p6(a18, a13, a24, a16, a16)	0
p5(X55, X95)	p5(a3, a34)	0
p5(X54, X94)	p5(a52, a12)	0
p6(X88, a13, a24, X38, X38)	p6(a69, a13, a24, a33, a33)	0
p5(a34, X912)	p5(a34, a81)	0
p5(a52, X93)	p5(a52, a78)	0
p5(X53, X93)	p5(a28, a49)	0
p5(a18, X92)	p5(a18, a78)	0
p6(X84, a13, a24, X34, X34)	p6(a78, a13, a24, a12, a12)	0
p5(X510, X910)	p5(a42, a73)	0
p6(X85, a13, a24, X35, X35)	p6(a30, a13, a24, a24, a24)	0
p5(X54, X94)	p5(a32, a18)	0
p6(X811, a13, a24, X311, X311)	p6(X88, a13, a24, a67, a67)	0
p5(a91, X93)	p5(a91, a75)	0
p6(X82, a13, a24, X32, X32)	p6(a32, a13, a24, a16, a16)	0
p6(X813, a13, a24, X313, X313)	p6(a49, a13, a24, a24, a24)	0
p5(a13, X93)	p5(a13, a30)	0
p5(a91, X88)	p5(a91, a0)	0
p6(X89, a13, a24, X39, X39)	p6(a6, a13, a24, a19, a19)	0
p5(a2, a1)	p5(a2, a1)	0
p6(X84, a13, a24, X34, X34)	p6(X82, a13, a24, a73, a73)	0
p6(X811, a13, a24, X311, X311)	p6(a23, a13, a24, a12, a12)	0
p5(X54, X94)	p5(a87, a49)	0
p5(a73, X910)	p5(a73, a24)	0
p6(X88, a13, a24, X38, X38)	p6(a92, a13, a24, a3, a3)	0
p6(X84, a13, a24, X34, X34)	p6(X82, a13, a24, a41, a41)	0
p5(X54, X94)	p5(a5, a32)	0
p6(X812, a13, a24, X312, X312)	p6(a81, a13, a24, a73, a73)	0
p5(X0, a30)	p5(X5, X5) :- p7(X9), p5(X5, X9)	0
p5(a87, X89)	p5(a87, a1)	0
p6(X82, a13, a24, X32, X32)	p6(a52, a13, a24, a59, a59)	0
p6(X89, a13, a24, X39, X39)	p6(a18, a13, a24, a41, a41)	0
p6(X811, a13, a24, X311, X311)	p6(a23, a13, a24, a32, a32)	0
p6(X811, a13, a24, X311, X311)	p6(a39, a13, a24, a59, a59)	0
p6(X88, a13, a24, X38, X38)	p6(X87, a13, a24, a12, a12)	0
p6(X812, a13, a24, X312, X312)	p6(X88, a13, a24, a67, a67)	0
p6(X813, a13, a24, X313, X313)	p6(a75, a13, a24, a24, a24)	0
p5(a96, X98)	p5(a96, a2)	0
p6(X813, a13, a24, X313, X313)	p6(X89, a13, a24, a39, a39)	0
p6(X84, a13, a24, X34, X34)	p6(a96, a13, a24, a3, a3)	0
p5(X52, X92)	p5(a39, a13)	0
p5(X513, X913)	p5(a90, a70)	0
p5(X59, X99)	p5(a13, a37)	0
p6(X810, a13, a24, X310, X310)	p6(a88, a13, a24, a24, a24)	0
p6(X813, a13, a24, X313, X313)	p6(a87, a13, a24, a33, a33)	0
p5(X512, X912)	p5(a72, a32)	0
p5(X55, X95)	p5(a87, a13)	0
p6(X813, a13, a24, X313, X313)	p6(a62, a13, a24, a3, a3)	0
p5(a32, X98)	p5(a32, a72)	0
p5(a68, X99)	p5(a68, a1)	0
p5(X52, X92)	p5(a10, a32)	0
p5(X510, X910)	p5(a92, a49)	0
p5(a24, X94)	p5(a24, a69)	0
p6(X810, a13, a24, X310, X310)	p6(a70, a13, a24, a59, a59)	0
p5(X53, X93)	p5(a73, a12)	0
p6(X86, a13, a24, X36, X36)	p6(X85, a13, a24, a59, a59)	0
p5(a1, X911)	p5(a1, a67)	0
p5(X51, X91)	p5(a26, a49)	0
p5(X513, X913)	p5(a78, a34)	0
p5(a70, X912)	p5(a70, a1)	0
p5(a92, X911)	p5(a92, a90)	0
p5(a26, X93)	p5(a26, a96)	0
p5(X54, X94)	p5(a73, a52)	0
p5(a87, X911)	p5(a87, a24)	0
p6(X85, a13, a24, X35, X35)	p6(a69, a13, a24, a24, a24)	0
p5(a52, X911)	p5(a52, a78)	0
p5(X55, X95)	p5(a6, a32)	0
p5(a0, X92)	p5(a0, a72)	0
p5(X59, X99)	p5(a24, a84)	0
p6(X812, a13, a24, X312, X312)	p6(a49, a13, a24, a16, a16)	0
p5(X513, X913)	p5(a24, a70)	0
p5(a52, X810)	p5(a52, a20)	0
p5(a30, X912)	p5(a30, a35)	0
p5(a42, X96)	p5(a42, a72)	0
p5(a52, X99)	p5(a52, a87)	0
p6(X810, a13, a24, X310, X310)	p6(a73, a13, a24, a81, a81)	0
p6(X86, a13, a24, X36, X36)	p6(a2, a13, a24, a73, a73)	0
p5(X54, X94)	p5(a72, a49)	0
p5(a78, X97)	p5(a78, a75)	0
p5(X59, X99)	p5(a68, a18)	0
p6(X84, a13, a24, X34, X34)	p6(a70, a13, a24, a33, a33)	0
p5(a6, X810)	p5(a6, a69)	0
p6(X84, a13, a24, X34, X34)	p6(a91, a13, a24, a42, a42)	0
p5(a24, X912)	p5(a24, a69)	0
p5(X56, X96)	p5(a42, a5)	0
p5(X510, X910)	p5(a11, a34)	0
p5(a70, X910)	p5(a70, a24)	0
p5(a20, X83)	p5(a20, a69)	0
p6(X82, a13, a24, X32, X32)	p6(a52, a13, a24, a32, a32)	0
p6(X87, a13, a24, X37, X37)	p6(a3, a13, a24, a6, a6)	0
p5(X57, X97)	p5(a12, a84)	0
p6(X87, a13, a24, X37, X37)	p6(a78, a13, a24, a3, a3)	0
p5(a92, X96)	p5(a92, a75)	0
p6(X85, a13, a24, X35, X35)	p6(a49, a13, a24, a0, a0)	0
p5(X52, X92)	p5(a57, a32)	0
p5(X57, X97)	p5(a52, a5)	0
p5(X54, X94)	p5(a88, a18)	0
p6(X811, a13, a24, X311, X311)	p6(a73, a13, a24, a12, a12)	0
p6(X810, a13, a24, X310, X310)	p6(a81, a13, a24, a73, a73)	0
p5(a91, X911)	p5(a91, a1)	0
p5(X57, X97)	p5(a18, a37)	0
p6(X811, a13, a24, X311, X311)	p6(a6, a13, a24, a3, a3)	0
p7(a88)	p7(X0) :- p3(X0, X2, a10, X8, X3)	0
p5(a6, X912)	p5(a6, a1)	0
p6(X86, a13, a24, X36, X36)	p6(a28, a13, a24, a40, a40)	0
p6(X84, a13, a24, X34, X34)	p6(a96, a13, a24, a19, a19)	0
p6(X813, a13, a24, X313, X313)	p6(a58, a13, a24, a59, a59)	0
p5(X54, X94)	p5(a13, a12)	0
p5(a26, X910)	p5(a26, a96)	0
p6(X87, a13, a24, X37, X37)	p6(a3, a13, a24, a39, a39)	0
p6(X810, a13, a24, X310, X310)	p6(X88, a13, a24, a67, a67)	0
p5(a18, X99)	p5(a18, a78)	0
p5(X53, X93)	p5(a92, a34)	0
p5(a78, X94)	p5(a78, a72)	0
