goal	rule	score
exhibits(SE, S1)	exhibits(patient_liam, abdominal_pain)	0
exhibits(D, S1)	exhibits(patient_henry, blurred_vision)	0
exhibits(D1, S2)	exhibits(patient_carol, weight_loss)	0
exhibits(SE, S2)	exhibits(patient_noah, fever)	0
exhibits(D, S2)	exhibits(patient_mia, loss_of_appetite)	0
has_symptom(D4, S4)	has_symptom(anxiety, chest_pain)	0
exhibits(P3, S3)	exhibits(patient_mia, muscle_weakness)	0
exhibits(Doc, S2)	exhibits(patient_mia, confusion)	0
exhibits(D, S3)	exhibits(patient_carol, joint_pain)	0
risk_increases(RF4, D4)	risk_increases(sedentary_lifestyle, covid19)	0
has_symptom(D4, S4)	has_symptom(anemia, frequent_urination)	0
causes(alzheimers, anxiety)	causes(alzheimers, anxiety)	0
at_risk_for(SE, anemia)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	0
has_symptom(asthma, S4)	has_symptom(asthma, confusion)	0
has_symptom(D2, S2)	has_symptom(cancer, frequent_urination)	0
has_risk_factor(P1, RF1)	has_risk_factor(patient_henry, hypertension_history)	0
exhibits(D, S2)	exhibits(patient_henry, weight_gain)	0
complication_risk(SE, hypothyroidism)	complication_risk(P, D2) :- diagnosed_with(P, D1), causes(D1, D2)	0
exhibits(P3, S3)	exhibits(patient_jack, insomnia)	0
has_symptom(depression, S4)	has_symptom(depression, frequent_urination)	0
side_effect(warfarin, heart_disease)	side_effect(warfarin, heart_disease)	0
causes(D12, D22)	causes(influenza, stroke)	0
treats(metformin, D2)	treats(metformin, hypertension)	0
exhibits(Spec, S3)	exhibits(patient_henry, abdominal_pain)	0
exhibits(SE, S3)	exhibits(patient_grace, frequent_urination)	0
exhibits(D, S4)	exhibits(patient_dave, pale_skin)	0
has_symptom(migraine, S2)	has_symptom(migraine, sadness)	0
has_symptom(arthritis, S2)	has_symptom(arthritis, fever)	0
has_symptom(depression, S2)	has_symptom(depression, cough)	0
exhibits(SE, S1)	exhibits(patient_henry, joint_pain)	0
exhibits(P4, S4)	exhibits(D, blurred_vision)	0
has_symptom(influenza, S4)	has_symptom(influenza, sadness)	0
exhibits(D, S4)	exhibits(patient_frank, loss_of_appetite)	0
exhibits(patient_iris, S2)	exhibits(patient_iris, confusion)	0
exhibits(patient_carol, S2)	exhibits(patient_carol, cough)	0
complication_risk(RF, migraine)	complication_risk(P, D2) :- diagnosed_with(P, D1), causes(D1, D2)	0
exhibits(RF, S2)	exhibits(patient_alice, insomnia)	0
exhibits(Spec, S3)	exhibits(patient_bob, weight_gain)	0
exhibits(Doc, S1)	exhibits(patient_noah, weight_loss)	0
exhibits(Doc, S2)	exhibits(patient_henry, swollen_joints)	0
causes(D12, anxiety)	causes(hypothyroidism, anxiety)	0
has_symptom(liver_disease, S2)	has_symptom(liver_disease, weight_gain)	0
causes(D12, anemia)	causes(covid19, anemia)	0
exhibits(Drug, S4)	exhibits(patient_liam, joint_pain)	0
treats(amlodipine, D2)	treats(amlodipine, cancer)	0
exhibits(S, S3)	exhibits(patient_noah, weight_loss)	0
exhibits(patient_iris, S2)	exhibits(patient_iris, fever)	0
exhibits(D, S1)	exhibits(patient_bob, blurred_vision)	0
exhibits(Spec, S4)	exhibits(patient_noah, abdominal_pain)	0
exhibits(Doc, S1)	exhibits(patient_liam, joint_pain)	0
causes(D12, D22)	causes(depression, copd)	0
exhibits(Doc, S1)	exhibits(patient_bob, frequent_urination)	0
treats(D0, D0)	treats(migraine, migraine)	0
requires_specialist(D2, neurology)	requires_specialist(osteoporosis, neurology)	0
has_symptom(D2, S2)	has_symptom(migraine, cough)	0
exhibits(D, S1)	exhibits(patient_alice, cough)	0
exhibits(SE, S1)	exhibits(patient_dave, swollen_joints)	0
has_symptom(asthma, S3)	has_symptom(asthma, fever)	0
has_symptom(stroke, S3)	has_symptom(stroke, cough)	0
exhibits(D1, S2)	exhibits(patient_eve, blurred_vision)	0
causes(D12, D22)	causes(asthma, covid19)	0
has_symptom(osteoporosis, S3)	has_symptom(osteoporosis, excessive_thirst)	0
exhibits(patient_carol, S2)	exhibits(patient_carol, confusion)	0
exhibits(S, S3)	exhibits(patient_bob, frequent_urination)	0
causes(D12, D22)	causes(anemia, arthritis)	0
exhibits(SE, S3)	exhibits(patient_noah, cough)	0
exhibits(patient_grace, S4)	exhibits(patient_grace, dizziness)	0
exhibits(D, S1)	exhibits(patient_kate, blurred_vision)	0
exhibits(SE, S3)	exhibits(patient_liam, shortness_of_breath)	0
causes(D12, D22)	causes(heart_disease, anemia)	0
exhibits(Doc, S2)	exhibits(patient_grace, shortness_of_breath)	0
exhibits(Doc, S2)	exhibits(patient_dave, shortness_of_breath)	0
exhibits(Drug, S3)	exhibits(patient_mia, insomnia)	0
causes(D12, D22)	causes(kidney_disease, pneumonia)	0
exhibits(Drug, S3)	exhibits(patient_iris, memory_loss)	0
exhibits(Doc, S2)	exhibits(patient_noah, swollen_joints)	0
treats(hypothyroidism, hypothyroidism)	treats(hypothyroidism, hypothyroidism)	0
has_symptom(D2, S2)	has_symptom(alzheimers, dizziness)	0
treats(sertraline, D2)	treats(sertraline, copd)	0
has_symptom(influenza, S2)	has_symptom(influenza, nausea)	0
has_symptom(liver_disease, S4)	has_symptom(liver_disease, confusion)	0
has_symptom(kidney_disease, S3)	has_symptom(kidney_disease, memory_loss)	0
has_symptom(D2, S2)	has_symptom(stroke, fatigue)	0
has_symptom(D3, S3)	has_symptom(hypertension, swollen_joints)	0
treats(oseltamivir, copd)	treats(oseltamivir, copd)	0
has_symptom(D3, S3)	has_symptom(covid19, insomnia)	0
has_symptom(D4, S4)	has_symptom(arthritis, frequent_urination)	0
has_symptom(D3, S3)	has_symptom(arthritis, cough)	0
exhibits(Spec, S3)	exhibits(patient_eve, shortness_of_breath)	0
exhibits(SE, S3)	exhibits(patient_mia, weight_loss)	0
exhibits(Spec, S4)	exhibits(patient_grace, abdominal_pain)	0
exhibits(SE, S3)	exhibits(patient_carol, abdominal_pain)	0
exhibits(D, S4)	exhibits(patient_noah, excessive_thirst)	0
has_symptom(alzheimers, S2)	has_symptom(alzheimers, weight_gain)	0
risk_increases(RF4, D4)	risk_increases(stress, liver_disease)	0
side_effect(Drug0, arthritis)	side_effect(prednisone, arthritis)	0
exhibits(SE, S2)	exhibits(patient_kate, cough)	0
has_symptom(kidney_disease, S2)	has_symptom(kidney_disease, frequent_urination)	0
risk_increases(RF3, D3)	risk_increases(stress, arthritis)	0
exhibits(D, S3)	exhibits(patient_liam, loss_of_appetite)	0
treats(fluticasone, D2)	treats(fluticasone, stroke)	0
has_symptom(D3, S3)	has_symptom(osteoporosis, fever)	0
treats(levothyroxine, D2)	treats(levothyroxine, kidney_disease)	0
causes(D12, covid19)	causes(depression, covid19)	0
treats(amoxicillin, D2)	treats(amoxicillin, arthritis)	0
treats(amlodipine, D2)	treats(amlodipine, arthritis)	0
has_symptom(D2, S2)	has_symptom(arthritis, muscle_weakness)	0
exhibits(D, S4)	exhibits(patient_olivia, sadness)	0
causes(D12, D22)	causes(copd, covid19)	0
exhibits(D, S1)	exhibits(patient_liam, weight_gain)	0
exhibits(D, S3)	exhibits(patient_alice, pale_skin)	0
exhibits(Drug, S3)	exhibits(patient_olivia, pale_skin)	0
exhibits(Doc, S2)	exhibits(patient_mia, swollen_joints)	0
has_symptom(D4, S4)	has_symptom(hypertension, joint_pain)	0
has_symptom(D3, S3)	has_symptom(stroke, nausea)	0
has_symptom(D2, S2)	has_symptom(hypertension, sadness)	0
exhibits(SE, S2)	exhibits(patient_henry, back_pain)	0
exhibits(D, S1)	exhibits(patient_liam, frequent_urination)	0
exhibits(patient_carol, S2)	exhibits(patient_carol, nausea)	0
exhibits(P3, S3)	exhibits(SE, blurred_vision)	0
exhibits(RF, S2)	exhibits(patient_noah, chest_pain)	0
has_symptom(stroke, S2)	has_symptom(stroke, swollen_joints)	0
exhibits(Doc, S1)	exhibits(patient_mia, chest_pain)	0
causes(D12, pneumonia)	causes(pneumonia, pneumonia)	0
risk_increases(RF3, D3)	risk_increases(obesity, pneumonia)	0
exhibits(SE, S2)	exhibits(patient_iris, confusion)	0
exhibits(patient_liam, S2)	exhibits(patient_liam, loss_of_appetite)	0
exhibits(Spec, S3)	exhibits(patient_carol, memory_loss)	0
possible_complication(patient_alice, asthma)	possible_complication(P, D2) :- may_have_disease(P, D1), causes(D1, D2)	0
exhibits(SE, S3)	exhibits(patient_dave, dizziness)	0
treats(aspirin, D2)	treats(aspirin, alzheimers)	0
causes(depression, hypertension)	causes(depression, hypertension)	0
exhibits(D, S2)	exhibits(patient_kate, abdominal_pain)	0
exhibits(D, S4)	exhibits(patient_frank, shortness_of_breath)	0
exhibits(P2, S2)	exhibits(heart_disease, chest_pain)	0
has_symptom(hypothyroidism, S2)	has_symptom(hypothyroidism, abdominal_pain)	0
exhibits(Doc, S1)	exhibits(patient_alice, swollen_joints)	0
exhibits(Drug, S3)	exhibits(patient_jack, loss_of_appetite)	0
exhibits(SE, S2)	exhibits(patient_mia, muscle_weakness)	0
has_symptom(influenza, S4)	has_symptom(influenza, back_pain)	0
has_symptom(liver_disease, S4)	has_symptom(liver_disease, headache)	0
exhibits(Drug, S0)	exhibits(patient_iris, insomnia)	0
exhibits(Spec, S3)	exhibits(patient_grace, nausea)	0
has_symptom(D4, S4)	has_symptom(hypertension, abdominal_pain)	0
exhibits(RF, S2)	exhibits(patient_frank, insomnia)	0
exhibits(Drug, S3)	exhibits(patient_alice, insomnia)	0
treats(warfarin, copd)	treats(warfarin, copd)	0
exhibits(RF, S2)	exhibits(patient_noah, muscle_weakness)	0
exhibits(S, S3)	exhibits(patient_jack, fever)	0
at_risk_for(patient_noah, migraine)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	0
has_symptom(covid19, S3)	has_symptom(covid19, joint_pain)	0
has_symptom(copd, S4)	has_symptom(copd, muscle_weakness)	0
exhibits(SE, S4)	exhibits(patient_eve, weight_loss)	0
exhibits(D1, S2)	exhibits(patient_liam, headache)	0
exhibits(Spec, S3)	exhibits(patient_carol, weight_loss)	0
causes(D12, hypertension)	causes(hypothyroidism, hypertension)	0
causes(D12, D22)	causes(hypothyroidism, hypothyroidism)	0
treats(D0, D0)	treats(copd, copd)	0
causes(D12, influenza)	causes(arthritis, influenza)	0
risk_increases(RF3, D3)	risk_increases(stress, pneumonia)	0
causes(D12, D22)	causes(copd, depression)	0
exhibits(SE, S1)	exhibits(patient_liam, pale_skin)	0
exhibits(D, S4)	exhibits(patient_mia, chest_pain)	0
has_symptom(anxiety, S3)	has_symptom(anxiety, headache)	0
exhibits(D, S3)	exhibits(patient_noah, back_pain)	0
exhibits(D, S3)	exhibits(patient_iris, memory_loss)	0
risk_increases(RF3, D3)	risk_increases(smoking, osteoporosis)	0
causes(D10, D10)	causes(covid19, covid19)	0
causes(D12, diabetes)	causes(hypothyroidism, diabetes)	0
exhibits(Spec, S3)	exhibits(patient_grace, pale_skin)	0
exhibits(D, S3)	exhibits(patient_henry, sadness)	0
risk_increases(RF2, D2)	risk_increases(diabetes_history, cancer)	0
exhibits(Drug, S3)	exhibits(patient_bob, loss_of_appetite)	0
has_symptom(depression, S2)	has_symptom(depression, pale_skin)	0
causes(copd, hypothyroidism)	causes(copd, hypothyroidism)	0
treats(lisinopril, D2)	treats(lisinopril, diabetes)	0
exhibits(Drug, S3)	exhibits(patient_henry, pale_skin)	0
treats(amoxicillin, D2)	treats(amoxicillin, copd)	0
exhibits(D, S0)	exhibits(patient_iris, sweating)	0
causes(D12, migraine)	causes(covid19, migraine)	0
has_symptom(D3, S3)	has_symptom(diabetes, fever)	0
has_symptom(D2, S2)	has_symptom(alzheimers, fatigue)	0
exhibits(RF, S2)	exhibits(patient_mia, shortness_of_breath)	0
causes(D12, hypothyroidism)	causes(pneumonia, hypothyroidism)	0
has_symptom(heart_disease, S3)	has_symptom(heart_disease, loss_of_appetite)	0
exhibits(D, S3)	exhibits(patient_jack, excessive_thirst)	0
has_symptom(hypothyroidism, S2)	has_symptom(hypothyroidism, excessive_thirst)	0
exhibits(D, S4)	exhibits(patient_jack, cough)	0
treats(atorvastatin, migraine)	treats(atorvastatin, migraine)	0
exhibits(Doc, S1)	exhibits(patient_carol, fever)	0
requires_specialist(D2, oncology)	requires_specialist(diabetes, oncology)	0
has_symptom(covid19, S3)	has_symptom(covid19, dizziness)	0
has_symptom(D3, S3)	has_symptom(anxiety, confusion)	0
exhibits(Doc, S1)	exhibits(patient_carol, loss_of_appetite)	0
treats(warfarin, migraine)	treats(warfarin, migraine)	0
exhibits(RF, S2)	exhibits(patient_frank, headache)	0
has_symptom(heart_disease, S2)	has_symptom(heart_disease, frequent_urination)	0
has_symptom(stroke, S3)	has_symptom(stroke, abdominal_pain)	0
treats(atorvastatin, stroke)	treats(atorvastatin, stroke)	0
exhibits(patient_liam, S1)	exhibits(patient_liam, insomnia)	0
exhibits(Spec, S3)	exhibits(patient_frank, confusion)	0
exhibits(Spec, S3)	exhibits(patient_olivia, shortness_of_breath)	0
exhibits(SE, S2)	exhibits(patient_jack, confusion)	0
treats(atorvastatin, arthritis)	treats(atorvastatin, arthritis)	0
exhibits(D, S4)	exhibits(patient_frank, cough)	0
exhibits(D, S4)	exhibits(patient_mia, confusion)	0
exhibits(patient_liam, S1)	exhibits(patient_liam, memory_loss)	0
exhibits(Doc, S1)	exhibits(patient_liam, weight_loss)	0
has_symptom(D3, S3)	has_symptom(liver_disease, pale_skin)	0
risk_increases(RF2, D2)	risk_increases(family_history, asthma)	0
has_symptom(D3, S3)	has_symptom(stroke, excessive_thirst)	0
exhibits(SE, S2)	exhibits(patient_jack, memory_loss)	0
exhibits(SE, S1)	exhibits(patient_mia, cough)	0
requires_specialist(D2, cardiology)	requires_specialist(stroke, cardiology)	0
has_symptom(D3, S3)	has_symptom(depression, frequent_urination)	0
has_symptom(D1, S1)	has_symptom(patient_henry, S1)	0
has_symptom(depression, S3)	has_symptom(depression, pale_skin)	0
exhibits(P2, S2)	exhibits(patient_liam, blurred_vision)	0
has_risk_factor(P2, RF2)	has_risk_factor(patient_noah, hypertension_history)	0
causes(D12, D22)	causes(asthma, pneumonia)	0
exhibits(D, S3)	exhibits(patient_frank, swollen_joints)	0
exhibits(D, S3)	exhibits(patient_frank, sadness)	0
exhibits(Drug, S3)	exhibits(patient_jack, shortness_of_breath)	0
affects(D0, Organ0)	affects(pneumonia, kidneys)	0
exhibits(D, S1)	exhibits(patient_henry, sadness)	0
exhibits(P2, S2)	exhibits(anxiety, sweating)	0
exhibits(patient_henry, S1)	exhibits(patient_henry, excessive_thirst)	0
exhibits(D, S4)	exhibits(patient_carol, loss_of_appetite)	0
exhibits(SE, S1)	exhibits(patient_noah, insomnia)	0
exhibits(D, S2)	exhibits(patient_frank, back_pain)	0
treats(oseltamivir, osteoporosis)	treats(oseltamivir, osteoporosis)	0
has_symptom(D3, S3)	has_symptom(arthritis, excessive_thirst)	0
exhibits(D1, S2)	exhibits(patient_frank, dizziness)	0
exhibits(Drug, S3)	exhibits(patient_noah, chest_pain)	0
exhibits(Doc, S2)	exhibits(patient_iris, sweating)	0
exhibits(D1, S2)	exhibits(patient_grace, headache)	0
causes(D12, hypertension)	causes(alzheimers, hypertension)	0
exhibits(Doc, S1)	exhibits(patient_henry, headache)	0
exhibits(P2, S2)	exhibits(anxiety, dizziness)	0
exhibits(D, S3)	exhibits(patient_bob, excessive_thirst)	0
exhibits(D, S4)	exhibits(patient_liam, weight_loss)	0
exhibits(RF, S2)	exhibits(patient_alice, sadness)	0
exhibits(Doc, S2)	exhibits(patient_frank, headache)	0
exhibits(RF, S2)	exhibits(patient_noah, fatigue)	0
exhibits(Doc, S2)	exhibits(patient_carol, joint_pain)	0
has_symptom(D1, S1)	has_symptom(patient_bob, S1)	0
exhibits(D, S3)	exhibits(patient_iris, joint_pain)	0
complication_risk(SE, depression)	complication_risk(P, D2) :- diagnosed_with(P, D1), causes(D1, D2)	0
exhibits(D, S2)	exhibits(patient_dave, pale_skin)	0
treats(aspirin, D2)	treats(aspirin, depression)	0
has_symptom(D3, S3)	has_symptom(depression, muscle_weakness)	0
exhibits(D1, S2)	exhibits(patient_olivia, chest_pain)	0
exhibits(P2, S2)	exhibits(patient_liam, chest_pain)	0
exhibits(Spec, S3)	exhibits(patient_henry, excessive_thirst)	0
exhibits(SE, S3)	exhibits(patient_olivia, frequent_urination)	0
exhibits(D, S2)	exhibits(patient_dave, swollen_joints)	0
exhibits(Doc, S1)	exhibits(patient_liam, shortness_of_breath)	0
has_symptom(heart_disease, S2)	has_symptom(heart_disease, swollen_joints)	0
exhibits(Doc, S2)	exhibits(patient_jack, weight_loss)	0
has_symptom(D4, S4)	has_symptom(hypothyroidism, shortness_of_breath)	0
exhibits(D, S3)	exhibits(patient_mia, fever)	0
exhibits(S, S3)	exhibits(patient_noah, cough)	0
causes(D10, D10)	causes(hypertension, hypertension)	0
exhibits(D, S4)	exhibits(patient_dave, shortness_of_breath)	0
has_symptom(stroke, S4)	has_symptom(stroke, cough)	0
exhibits(D1, S2)	exhibits(patient_iris, sadness)	0
exhibits(SE, S1)	exhibits(patient_dave, memory_loss)	0
exhibits(S, S3)	exhibits(patient_liam, shortness_of_breath)	0
exhibits(D, S4)	exhibits(patient_noah, swollen_joints)	0
exhibits(P2, S2)	exhibits(patient_kate, blurred_vision)	0
exhibits(D, S3)	exhibits(patient_jack, swollen_joints)	0
exhibits(D, S2)	exhibits(patient_bob, memory_loss)	0
causes(copd, copd)	causes(copd, copd)	0
requires_specialist(D2, psychiatry)	requires_specialist(cancer, psychiatry)	0
has_symptom(D3, S3)	has_symptom(kidney_disease, frequent_urination)	0
exhibits(Doc, S1)	exhibits(patient_olivia, weight_gain)	0
exhibits(Spec, S4)	exhibits(patient_iris, nausea)	0
exhibits(D1, S2)	exhibits(patient_olivia, insomnia)	0
treats(levothyroxine, D2)	treats(levothyroxine, alzheimers)	0
exhibits(patient_liam, S1)	exhibits(patient_liam, shortness_of_breath)	0
exhibits(SE, S2)	exhibits(patient_olivia, swollen_joints)	0
has_symptom(migraine, S4)	has_symptom(migraine, loss_of_appetite)	0
risk_increases(RF4, D4)	risk_increases(sedentary_lifestyle, anemia)	0
has_symptom(hypertension, S2)	has_symptom(hypertension, shortness_of_breath)	0
has_symptom(asthma, S3)	has_symptom(asthma, abdominal_pain)	0
requires_specialist(heart_disease, neurology)	requires_specialist(heart_disease, neurology)	0
risk_increases(RF2, D2)	risk_increases(poor_diet, pneumonia)	0
exhibits(SE, S1)	exhibits(patient_kate, shortness_of_breath)	0
exhibits(SE, S3)	exhibits(patient_eve, memory_loss)	0
has_symptom(anxiety, S3)	has_symptom(anxiety, back_pain)	0
treats(atorvastatin, D2)	treats(atorvastatin, osteoporosis)	0
has_symptom(D4, S4)	has_symptom(heart_disease, fever)	0
has_symptom(D1, S1)	has_symptom(patient_frank, fatigue)	0
requires_specialist(D2, neurology)	requires_specialist(copd, neurology)	0
has_symptom(hypothyroidism, S2)	has_symptom(hypothyroidism, insomnia)	0
exhibits(Doc, S1)	exhibits(patient_kate, back_pain)	0
has_symptom(D4, S4)	has_symptom(hypertension, frequent_urination)	0
exhibits(D, S1)	exhibits(patient_grace, chest_pain)	0
risk_increases(RF3, D3)	risk_increases(diabetes_history, kidney_disease)	0
treats(lisinopril, D2)	treats(lisinopril, influenza)	0
has_symptom(hypothyroidism, S2)	has_symptom(hypothyroidism, dizziness)	0
exhibits(SE, S2)	exhibits(patient_alice, shortness_of_breath)	0
exhibits(Spec, S3)	exhibits(patient_liam, headache)	0
exhibits(Spec, S4)	exhibits(patient_henry, loss_of_appetite)	0
exhibits(Doc, S2)	exhibits(patient_carol, weight_gain)	0
exhibits(D, S4)	exhibits(patient_eve, sadness)	0
patient(P2)	patient(asthma)	0
at_risk_for(D, kidney_disease)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	0
exhibits(D, S4)	exhibits(patient_mia, swollen_joints)	0
exhibits(SE, S2)	exhibits(patient_liam, fever)	0
risk_increases(RF2, D2)	risk_increases(alcohol_abuse, alzheimers)	0
has_symptom(liver_disease, S2)	has_symptom(liver_disease, frequent_urination)	0
at_risk_for(D2, migraine)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	0
exhibits(P3, S3)	exhibits(patient_alice, weight_gain)	0
has_symptom(D3, S3)	has_symptom(diabetes, dizziness)	0
has_symptom(osteoporosis, S4)	has_symptom(osteoporosis, insomnia)	0
has_symptom(D4, S4)	has_symptom(hypothyroidism, memory_loss)	0
exhibits(Drug, S3)	exhibits(patient_grace, memory_loss)	0
exhibits(Doc, S2)	exhibits(patient_olivia, shortness_of_breath)	0
exhibits(D, S1)	exhibits(patient_dave, joint_pain)	0
treats(ibuprofen, heart_disease)	treats(ibuprofen, heart_disease)	0
causes(D12, hypertension)	causes(diabetes, hypertension)	0
causes(D12, influenza)	causes(hypothyroidism, influenza)	0
exhibits(D1, S2)	exhibits(patient_olivia, sweating)	0
exhibits(D, S2)	exhibits(patient_liam, sadness)	0
has_symptom(hypothyroidism, S3)	has_symptom(hypothyroidism, frequent_urination)	0
exhibits(Doc, S1)	exhibits(patient_liam, abdominal_pain)	0
exhibits(P1, S1)	exhibits(D2, blurred_vision)	0
has_symptom(D2, S2)	has_symptom(cancer, cough)	0
exhibits(Drug, S3)	exhibits(patient_grace, shortness_of_breath)	0
exhibits(D, S2)	exhibits(patient_olivia, sadness)	0
has_symptom(migraine, S2)	has_symptom(migraine, back_pain)	0
exhibits(SE, S3)	exhibits(patient_alice, swollen_joints)	0
exhibits(SE, S3)	exhibits(patient_henry, frequent_urination)	0
has_symptom(alzheimers, S2)	has_symptom(alzheimers, joint_pain)	0
exhibits(S, S3)	exhibits(patient_dave, dizziness)	0
exhibits(D1, S2)	exhibits(patient_noah, headache)	0
exhibits(SE, S1)	exhibits(patient_henry, pale_skin)	0
has_symptom(arthritis, S2)	has_symptom(arthritis, loss_of_appetite)	0
exhibits(Spec, S3)	exhibits(patient_eve, frequent_urination)	0
risk_increases(RF3, D3)	risk_increases(poor_diet, covid19)	0
exhibits(Spec, S4)	exhibits(patient_iris, insomnia)	0
exhibits(SE, S2)	exhibits(patient_noah, joint_pain)	0
exhibits(D, S3)	exhibits(patient_liam, blurred_vision)	0
causes(D12, D22)	causes(copd, alzheimers)	0
has_symptom(D4, S4)	has_symptom(diabetes, insomnia)	0
exhibits(SE, S1)	exhibits(patient_kate, fever)	0
has_symptom(D4, S4)	has_symptom(influenza, dizziness)	0
exhibits(P2, S2)	exhibits(influenza, fever)	0
risk_increases(RF2, D2)	risk_increases(smoking, asthma)	0
exhibits(Spec, S4)	exhibits(patient_eve, nausea)	0
causes(D12, D22)	causes(migraine, pneumonia)	0
exhibits(D1, S2)	exhibits(patient_olivia, abdominal_pain)	0
has_symptom(osteoporosis, S3)	has_symptom(osteoporosis, frequent_urination)	0
exhibits(Spec, S3)	exhibits(patient_dave, abdominal_pain)	0
causes(D12, covid19)	causes(anxiety, covid19)	0
exhibits(SE, S4)	exhibits(patient_bob, headache)	0
has_symptom(D4, S4)	has_symptom(migraine, pale_skin)	0
exhibits(D1, S2)	exhibits(patient_noah, pale_skin)	0
has_symptom(D4, S4)	has_symptom(asthma, muscle_weakness)	0
exhibits(SE, S3)	exhibits(patient_bob, fever)	0
exhibits(Drug, S4)	exhibits(patient_henry, joint_pain)	0
exhibits(SE, S3)	exhibits(patient_carol, headache)	0
exhibits(D, S2)	exhibits(patient_liam, pale_skin)	0
exhibits(Doc, S1)	exhibits(patient_henry, joint_pain)	0
has_symptom(D1, S1)	has_symptom(patient_kate, S1)	0
has_symptom(liver_disease, S3)	has_symptom(liver_disease, fever)	0
has_symptom(D2, S2)	has_symptom(copd, weight_gain)	0
causes(D12, D22)	causes(diabetes, anemia)	0
exhibits(D, S3)	exhibits(patient_grace, abdominal_pain)	0
exhibits(Doc, S2)	exhibits(patient_iris, back_pain)	0
has_symptom(D1, S1)	has_symptom(patient_alice, excessive_thirst)	0
exhibits(Spec, S4)	exhibits(patient_kate, abdominal_pain)	0
exhibits(RF, S2)	exhibits(patient_jack, excessive_thirst)	0
exhibits(SE, S2)	exhibits(patient_henry, weight_loss)	0
exhibits(P3, S3)	exhibits(SE, weight_loss)	0
risk_increases(RF4, D4)	risk_increases(aging, copd)	0
exhibits(D, S3)	exhibits(patient_henry, fever)	0
exhibits(Drug, S3)	exhibits(patient_eve, loss_of_appetite)	0
causes(D12, hypothyroidism)	causes(alzheimers, hypothyroidism)	0
has_symptom(hypertension, S4)	has_symptom(hypertension, insomnia)	0
exhibits(patient_henry, S1)	exhibits(patient_henry, weight_loss)	0
exhibits(D, S2)	exhibits(patient_mia, chest_pain)	0
risk_increases(RF2, D2)	risk_increases(alcohol_abuse, pneumonia)	0
exhibits(D, S1)	exhibits(patient_iris, weight_loss)	0
exhibits(Drug, S4)	exhibits(patient_dave, swollen_joints)	0
exhibits(SE, S1)	exhibits(patient_carol, nausea)	0
exhibits(Spec, S3)	exhibits(patient_grace, headache)	0
exhibits(D1, S2)	exhibits(patient_bob, dizziness)	0
exhibits(P3, S3)	exhibits(patient_jack, weight_gain)	0
has_symptom(anxiety, S2)	has_symptom(anxiety, shortness_of_breath)	0
exhibits(Doc, S1)	exhibits(patient_dave, swollen_joints)	0
causes(alzheimers, cancer)	causes(alzheimers, cancer)	0
has_symptom(D4, S4)	has_symptom(asthma, memory_loss)	0
has_symptom(hypertension, S3)	has_symptom(hypertension, confusion)	0
exhibits(D, S4)	exhibits(patient_noah, insomnia)	0
has_symptom(cancer, S3)	has_symptom(cancer, cough)	0
exhibits(Doc, S1)	exhibits(patient_frank, sweating)	0
exhibits(D1, S2)	exhibits(patient_olivia, dizziness)	0
exhibits(D, S1)	exhibits(patient_eve, back_pain)	0
exhibits(D, S3)	exhibits(patient_olivia, fever)	0
exhibits(Drug, S3)	exhibits(patient_liam, loss_of_appetite)	0
has_symptom(D3, S3)	has_symptom(anxiety, memory_loss)	0
has_symptom(cancer, S3)	has_symptom(cancer, swollen_joints)	0
treats(warfarin, arthritis)	treats(warfarin, arthritis)	0
exhibits(SE, S2)	exhibits(patient_iris, cough)	0
may_have_disease(D1, D)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	0
has_symptom(D2, S2)	has_symptom(anemia, nausea)	0
exhibits(RF, S2)	exhibits(patient_frank, swollen_joints)	0
exhibits(RF, S2)	exhibits(patient_frank, sadness)	0
exhibits(SE, S1)	exhibits(patient_jack, cough)	0
exhibits(RF, S2)	exhibits(patient_kate, weight_loss)	0
has_symptom(D2, S2)	has_symptom(hypertension, back_pain)	0
has_symptom(copd, S3)	has_symptom(copd, frequent_urination)	0
may_have_disease(patient_dave, liver_disease)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	0
exhibits(D1, S2)	exhibits(patient_grace, fever)	0
may_have_disease(D, hypertension)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	0
treats(atorvastatin, asthma)	treats(atorvastatin, asthma)	0
causes(D12, alzheimers)	causes(copd, alzheimers)	0
exhibits(SE, S3)	exhibits(patient_henry, nausea)	0
has_symptom(D4, S4)	has_symptom(anxiety, muscle_weakness)	0
exhibits(patient_grace, S4)	exhibits(patient_grace, fever)	0
causes(D12, migraine)	causes(anemia, migraine)	0
exhibits(D, S2)	exhibits(patient_frank, cough)	0
exhibits(Doc, S1)	exhibits(patient_kate, shortness_of_breath)	0
exhibits(SE, S1)	exhibits(patient_mia, confusion)	0
may_have_disease(patient_dave, asthma)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	0
